,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HOXA3,785.940126567181,-0.5796943391261421,0.10386487740193,-5.58123548235539,2.3881604589662e-08,4.77240290911749e-07
FAS,245.381787917869,-0.6536023433918579,0.11723508024803302,-5.57514305452804,2.47326538086938e-08,4.92465081044103e-07
RABL3,834.357063336312,-0.516029826056993,0.0930112444104881,-5.548037007005191,2.8889473752992405e-08,5.64487618463689e-07
CCDC3,398.497993183868,0.515626837044749,0.0932039411397508,5.532242850885611,3.16161751572142e-08,6.130503930975191e-07
CRLF1,354.80563855186205,0.810996547130307,0.14758038362248002,5.49528688856702,3.90075749425647e-08,7.331857188728779e-07
SLCO5A1,541.244434545201,0.817836365639136,0.148992927399482,5.489095220247219,4.03997802896322e-08,7.50856482875279e-07
GPR19,58.134109425667,-1.20266558410423,0.219117927558094,-5.488668122718379,4.04975701424136e-08,7.51656883822815e-07
FAM69A,674.659888606912,0.5090520169951099,0.0930517645406996,5.470632604419429,4.48432037537858e-08,8.27133823595503e-07
MESDC1,1419.93372362096,0.616706250039718,0.11284564852954401,5.46504236606215,4.6279625864243496e-08,8.509803800332091e-07
FADS3,823.108513915805,0.595802630005109,0.109216014500562,5.45526800927205,4.8899035247685405e-08,8.926835171859279e-07
SCAPER,1197.40870738196,-0.534130694324015,0.09806689475150501,-5.44659536408761,5.13430813422645e-08,9.29665304833814e-07
ETV4,58.0919469540896,1.357939199798,0.24935952242600304,5.445708215137299,5.1599663362780897e-08,9.33360746951787e-07
PIK3C3,882.636798403859,-0.527175765560402,0.0972523645712378,-5.42069869339006,5.93665475008487e-08,1.05983592481184e-06
TESC,240.937227757518,0.766539108519188,0.142157200698846,5.39219332366475,6.96028247142337e-08,1.2205205387019599e-06
HEXIM2,281.813098707912,-0.574522530326477,0.106741180569541,-5.3823887581248995,7.350380241427421e-08,1.28638888851202e-06
MSMO1,1131.79730728833,0.5117443089369521,0.0951083228102374,5.380646969855599,7.42186169260984e-08,1.2976216593539401e-06
RASGRP2,269.199071079153,0.557999480610561,0.10427003574334501,5.35148450494489,8.72356087647065e-08,1.50449695387512e-06
TTF1,849.371393094953,-0.524460649632237,0.0980162672412026,-5.35075109870918,8.75899246045197e-08,1.50914384631101e-06
GUCY1A3,325.316145424997,0.568433129677412,0.10741798475222199,5.2917873202387895,1.21126706119233e-07,2.01473710150241e-06
TMEM55B,1444.9473626214099,-0.6076455519768779,0.11483815890269501,-5.29132091443358,1.21436065313727e-07,2.01799502555456e-06
KLRG2,351.554251872378,0.587755073026349,0.111146310554541,5.28812040718103,1.23579624674103e-07,2.05169869872103e-06
PARGP1,280.028390744646,-0.5942546513399871,0.112457224553988,-5.28427278635796,1.26205078021065e-07,2.0874906905047e-06
MRPS31P5,397.668591424321,-0.726223575531365,0.137552138106852,-5.27962404311903,1.29449219702667e-07,2.1312375699380698e-06
C1QL1,447.509258030592,0.621385260036171,0.117965067835307,5.26753615658238,1.3826693439522e-07,2.2617519415652197e-06
BMP6,364.020141044439,0.616099486094033,0.11707232910773899,5.262554275545769,1.42067704905896e-07,2.3175283127814e-06
ZSCAN20,331.209978803121,-0.532709325202879,0.10129436783632001,-5.25902216067604,1.4482343809897302e-07,2.35815526816652e-06
BMS1P4,175.989028512792,-0.7054434398823058,0.13432391401455301,-5.2518082506580095,1.50613213742896e-07,2.4390287373064097e-06
TMEM79,241.86891582355,-0.684038047385454,0.130470238394935,-5.24286654029759,1.58100898335865e-07,2.54636963162139e-06
SYTL5,256.852031701203,0.625179381607444,0.11929764087453801,5.2405007930117105,1.60141399604943e-07,2.57689975237601e-06
KRCC1,651.649363748428,-0.527898940854043,0.100804583123146,-5.23685456056245,1.6333630150195501e-07,2.62119384206342e-06
HERC5,1043.1952153183802,-0.506066677313786,0.0967127012824599,-5.2326806159179,1.67069271139625e-07,2.6666595243569803e-06
ZNF2,312.024037975887,-0.533127445340935,0.101937531201102,-5.22994268214308,1.6956260370493802e-07,2.70160632300852e-06
MRPL1,521.503508723521,-0.568555343416134,0.10889320672603502,-5.22121958302288,1.7774862599784102e-07,2.81940081968564e-06
KCNC4,665.124858421996,0.659942762069345,0.126416346542734,5.22039103421058,1.7854573518949896e-07,2.82952024724108e-06
JUNB,835.764963179917,0.6224469764010029,0.119531825365732,5.20737447534578,1.9153131719406396e-07,3.013821549582e-06
GTF2IP13,1065.37081643521,-0.655253526350269,0.126141293560411,-5.19459970526191,2.0516079748941e-07,3.2027779983838403e-06
HBQ1,150.214937441889,0.760243198075379,0.146566826991479,5.18700727634348,2.1370038439902198e-07,3.31571250872515e-06
CYP4F2,21.185771774701898,-2.76539781270019,0.5334306690973339,-5.18417476329169,2.1697341082606697e-07,3.36063085182778e-06
CHST2,377.313492645481,0.5549456145432261,0.107350481087467,5.16947487260038,2.3475269449773002e-07,3.60460937898458e-06
ZNF622,943.9871055800741,-0.508396462663517,0.0984471403162868,-5.164156734570071,2.4152525995445e-07,3.68948509213924e-06
MFSD2A,263.539336872508,0.770706265421807,0.149976422609384,5.138849507226349,2.7642566400356e-07,4.172431860481581e-06
ING4,556.052971239273,-0.542410798526659,0.10577690489999901,-5.12787549455575,2.9303012048257e-07,4.39322813853337e-06
SPATA17,153.74299363568701,-0.964952828318775,0.18832339795988395,-5.12391364414699,2.99258083764145e-07,4.482820545417231e-06
PRIMPOL,446.88286928067396,-0.5768339840967011,0.11278720521588902,-5.11435657078804,3.14812188137035e-07,4.6921001821161904e-06
CNOT4,1705.11962565306,-0.6277753916454499,0.12278544248313,-5.11278355927008,3.17445953026509e-07,4.71948703241167e-06
DPY19L1,1904.42127926374,0.659807814512835,0.12956186574255998,5.09260815851383,3.5317111891922e-07,5.20276360025075e-06
TMEM234,353.155719107751,-0.5343107572971789,0.105389957720413,-5.06984506735112,3.98139672713315e-07,5.8074827895943e-06
GABRQ,145.082143107955,0.7709044909754521,0.15275438221848997,5.04669312774804,4.495224817226379e-07,6.45113740719146e-06
ADPRHL1,218.903259975935,-0.701637548652579,0.139267024124374,-5.03807382303204,4.7024008377093497e-07,6.710544887264041e-06
TXNL4B,400.030263732511,-0.545476591088587,0.10840939272773599,-5.03163588840055,4.863122235756311e-07,6.89562810797312e-06
CCDC85B,738.252084541469,0.502110106727187,0.0999368006413967,5.02427637771704,5.05334219864483e-07,7.119926912369541e-06
TMEM51,254.883718905597,0.571704533320918,0.11380323918165701,5.023622679213361,5.07058097456251e-07,7.138559010981481e-06
NKX1-2,408.163636809582,0.6819466093912521,0.135778475208722,5.02249423808117,5.10047278653222e-07,7.1692890606584595e-06
LAMA1,825.11277714321,0.599988618168742,0.119540574210354,5.01912109869032,5.19084210700082e-07,7.279050749572681e-06
DNAH10,122.23300104855,-1.0296732826369002,0.205949207440093,-4.999646735404,5.743544827027351e-07,7.984829598856401e-06
AC004381.6,522.413939684792,-0.535379608609681,0.107148066884267,-4.99663338945681,5.833982634246411e-07,8.07268834393272e-06
TMEM160,280.55610977221903,0.8234870743050771,0.16499726871691,4.99091336910526,6.009444725160659e-07,8.296113094571561e-06
B3GALT6,1043.56953298773,0.5684780490482839,0.11393412509518501,4.98953275476822,6.052551133205141e-07,8.336205398878439e-06
NPTX1,2827.21420644133,0.506941668396795,0.10163927215323301,4.9876554372853095,6.11164435134532e-07,8.39807945991277e-06
NKX2-1,229.95858899337398,0.5724913962683289,0.114882028766465,4.98329810515537,6.25095325904875e-07,8.569637617513181e-06
CXorf23,371.063156282379,-0.723156838412573,0.14521890838306303,-4.97977051655701,6.36597131477715e-07,8.71388267498479e-06
RBM45,257.065985821272,-0.614642302905218,0.12400515505262802,-4.95658670516047,7.1742359377309e-07,9.69339583653444e-06
LDHC,220.883046077994,-0.656568970845235,0.13288323091688,-4.9409467719514195,7.774413197605251e-07,1.0393747448617999e-05
TTLL3,1434.4923243867402,-0.5262192718874921,0.10669919334963901,-4.931801781885451,8.147457214009521e-07,1.08192633847874e-05
MVP,817.247798519021,-0.53896810932438,0.109338470953819,-4.92935473326697,8.25016539677717e-07,1.09474769343354e-05
FAM27E3,331.764833683762,-0.6930248835772729,0.14067202097804302,-4.92652965926638,8.370291188215491e-07,1.10985941549336e-05
GDPD3,81.1869334864726,-0.918696485622583,0.18716366820268,-4.90851934269489,9.176657981633561e-07,1.20598784605637e-05
ZNF211,340.58130585771596,-0.590834502303339,0.12039751148136801,-4.90736473730833,9.230827408844351e-07,1.21042287726151e-05
SLC1A3,1760.85630194353,0.542828819887808,0.110988344730475,4.89086328123931,1.00394682254162e-06,1.30491070552723e-05
HHIP,746.140221280528,0.7037814238884251,0.14420261435424303,4.8805039148565195,1.05815113282326e-06,1.3713546131727699e-05
ZMAT1,69.1924008159296,-1.1275366859807,0.23120523345486202,-4.87677838919174,1.07832464783988e-06,1.3924248775047799e-05
FAM212B,508.83141413406196,-0.638443034449621,0.13095379883140598,-4.875330384814349,1.0862649737387e-06,1.4016601957944698e-05
WDR31,451.053210396326,-0.740451129346822,0.152159404937571,-4.86628565385504,1.13715126993021e-06,1.4599051791067901e-05
IL15RA,170.733449589972,0.644824796329843,0.133095910353677,4.844812997006019,1.26730985702311e-06,1.60613232841967e-05
MASP1,86.5652738207337,1.23560208663512,0.255101407132024,4.84357221124875,1.27525344061703e-06,1.61504853473016e-05
LNP1,290.479804541892,-0.546264867561052,0.112790912805037,-4.84316381502552,1.2778784778123699e-06,1.61722115402006e-05
SSTR2,375.212466952073,0.5758826066952221,0.11903027952387599,4.83811857788429,1.31073939610611e-06,1.6546763326191298e-05
NPY1R,221.934481060262,0.606145733453248,0.125734493522809,4.8208388682401395,1.42955794294255e-06,1.7875506176836398e-05
TBCK,418.87774383153703,-0.581252290123797,0.12069408637573299,-4.81591358431845,1.4652793038363002e-06,1.8245189987054e-05
KIF18A,1337.50840686,-0.557140366729555,0.11599716362712899,-4.8030516377148205,1.562655650177e-06,1.93358247152381e-05
SLC2A4RG,941.840347175571,-0.754975925631542,0.15813265042535501,-4.7743203165238794,1.8031519169946899e-06,2.2020497414891898e-05
HSPA1A,212.614862550135,1.03333531564029,0.216618965387258,4.770290144230731,1.8396074944527902e-06,2.2419507099976102e-05
IQCK,196.947545791819,-0.6066236301897061,0.127287915573625,-4.76575979311111,1.88143299384976e-06,2.2897850830693102e-05
FAXDC2,268.525491546015,-0.624427502204057,0.13188804839485999,-4.73452681879546,2.19566738630154e-06,2.6361351651470398e-05
ZNF431,1121.14364365615,-0.510486384867687,0.107833112247795,-4.7340410957871395,2.20093132928424e-06,2.63956338237082e-05
ZNF606,194.90274921284,-0.676152016968403,0.142958577310859,-4.729705832887039,2.24845390942217e-06,2.69042792486108e-05
SLCO4C1,218.633968387101,0.671187552168646,0.142335134127387,4.7155437502025705,2.41066084880923e-06,2.8537923137601196e-05
C10orf107,42.133843776900605,-1.27288736631584,0.270076124628686,-4.713068835928629,2.4401372053387e-06,2.88676511298253e-05
TIGD1,517.862582869903,-0.539856988106041,0.11456159624958501,-4.71237313182946,2.44848518241481e-06,2.8947150949812297e-05
SNAP91,252.235937344385,-0.539895126605666,0.11470531393845301,-4.706801350941401,2.5163389790941003e-06,2.96704399119842e-05
ZNF26,543.501608184728,-0.5510487530722421,0.117397928021986,-4.69385416213684,2.68105200129372e-06,3.13423968671951e-05
SLC2A6,357.740758071894,0.544967974432157,0.11617666422536399,4.69085575890702,2.72064726197032e-06,3.175348314775e-05
ENPP2,216.19247633390802,0.601970835328821,0.12837169559955197,4.68928008247732,2.74167910210384e-06,3.19461311366372e-05
RIMKLA,337.992795916736,0.823100401367871,0.175549413043725,4.68871064332672,2.7493181836794603e-06,3.20141628186014e-05
ZNF419,318.17741474375197,-0.6063552957924879,0.129726651790861,-4.67409963505438,2.95245981740098e-06,3.42004482170729e-05
FAM156A,691.8714596136521,0.5351527418864629,0.114593468807499,4.67001084316109,3.0118383751851102e-06,3.47524322836901e-05
C10orf10,228.55761008842003,0.801080277967027,0.17184721404935002,4.66158431720039,3.13784465009512e-06,3.5880395963563596e-05
MTF1,847.106721522168,-0.688833773765516,0.14776590774182002,-4.66165561659232,3.1367575633885e-06,3.5880395963563596e-05
CFAP70,320.492919811997,-0.681909412848694,0.146457685727806,-4.6560165788501795,3.2238598540724603e-06,3.67929730842505e-05
ITPR1,657.180772452698,0.616601552407735,0.132704327339402,4.6464313920278295,3.37726382574381e-06,3.83713278501921e-05
ZNF765,357.330753287413,-0.5054602029134421,0.10911621188046601,-4.632310764849151,3.6160681181834603e-06,4.0746075544626204e-05
SHISA2,124.495045446584,0.8953727955779459,0.19360996464762698,4.62462145069617,3.7528314400967794e-06,4.1915575392652e-05
THAP10,309.950220865664,-0.617214067416229,0.133939082876152,-4.608170028959679,4.0622841635185895e-06,4.5116473898515996e-05
MAPK11,294.904083147815,-0.5179943570410189,0.11242961413643099,-4.60727683733258,4.079766798937551e-06,4.5282355463114e-05
ZNF582,96.5256224466774,-0.8192568827260458,0.17842280665173396,-4.59166010276458,4.39734115093076e-06,4.82351159806909e-05
IGF2,758.318059116554,0.588237812180987,0.128154386860964,4.59007160495546,4.43093978681727e-06,4.85138795254913e-05
BORCS8-MEF2B,492.332112788773,-0.56250300679863,0.12305632915468401,-4.57110179267216,4.85166521128452e-06,5.25060615470786e-05
AGAP5,351.50016267596,-0.589968837941231,0.12909823857493802,-4.56992166937096,4.87906541760616e-06,5.2770475784948296e-05
SYNRG,1941.9303459335601,-0.521302515315857,0.114345847205509,-4.558998232606929,5.13982038241149e-06,5.51878902292625e-05
C8orf58,193.427159075736,-0.632158581027075,0.138979118863596,-4.54858676753822,5.40073752359494e-06,5.77453481100671e-05
SPEN,10383.8254178424,0.5179601585924161,0.11408954167004802,4.53994424914405,5.6269104519561e-06,5.99832702315537e-05
MAFA,277.587342184566,0.6868895513915229,0.15234514234164498,4.50877225774042,6.5203855801951895e-06,6.815930393971229e-05
ENTPD1,567.649834902526,0.5165344626801359,0.11459520753535699,4.50747002243321,6.56051961484777e-06,6.83778424804269e-05
SDSL,134.42077470308502,-0.845010399843113,0.187514602459001,-4.5063711772947,6.59456904457719e-06,6.8652243666058e-05
EDN2,17.3526367223456,-2.2347077043137102,0.49669732027164204,-4.49913380465101,6.82309036688657e-06,7.074132350647808e-05
GALNT4,214.778415836167,-0.6228968851710589,0.13919698871296898,-4.4749307505172,7.6436082066505e-06,7.81546851767985e-05
HELQ,607.9149128099771,-0.535197719688721,0.119845236924289,-4.46574042843959,7.97923065221352e-06,8.11663044776937e-05
SMAD6,411.51793707618896,0.5784688357093671,0.129570143830987,4.46452260224337,8.02474775378219e-06,8.15360227485721e-05
ENDOG,444.915520801353,0.511837561302392,0.114710914726134,4.46197785558922,8.12066195994585e-06,8.236936127198921e-05
TMEM158,274.69123835672997,0.579582137217685,0.129969656350333,4.45936500482408,8.22028282679795e-06,8.317322989304591e-05
SLC22A15,292.425492862124,-0.51200811613605,0.11486711698763101,-4.457395027953781,8.29616394445338e-06,8.38148244865486e-05
CCDC191,260.315059277571,-0.778375235605558,0.17499782274980602,-4.44791382758174,8.67082992908311e-06,8.72529864001284e-05
S1PR3,331.660520039346,0.574966537859916,0.129449781064646,4.44161846494576,8.92847692171361e-06,8.96503424566479e-05
ZNF225,191.496044078381,-0.556271962298994,0.12549649235570698,-4.432569802208469,9.31165420675891e-06,9.32791681410593e-05
QRFPR,240.128040154361,0.5458071535331339,0.123225333329669,4.4293420742707,9.4520998447206e-06,9.447318006687859e-05
HSPBAP1,282.75951499706,-0.5283944357796541,0.11983999631950501,-4.40916598804713,1.03769469460045e-05,0.000102792475569307
LIN37,258.756845737895,-0.57292241373743,0.130005287982735,-4.40691623108068,1.0485271524434e-05,0.00010358188759304699
AQP1,52.047390822561596,-1.08675166729101,0.24671206097921103,-4.40493935715039,1.05813474830266e-05,0.000104352157291013
SLC37A2,224.27626218177102,-0.575026201717078,0.13163603109871802,-4.36830400398391,1.25215117472761e-05,0.000120413737359825
OSCP1,200.748198202868,-0.5508997935851129,0.12643175629645098,-4.35728973260002,1.31682902779548e-05,0.000126020112719222
PAX3,607.053652825428,-0.519894085054877,0.119552244862441,-4.34867689563734,1.36961320553829e-05,0.000130579583955369
MYL5,288.487060236746,-0.550774358159199,0.126913975636498,-4.33974552760608,1.4264780649925698e-05,0.000135420216089872
ADGRG2,154.411303614696,0.59474740419234,0.137174356733011,4.33570397818541,1.4529436804357598e-05,0.000137565450382472
KCNK1,355.595760792719,0.6252666392218951,0.144870477897766,4.31603904601696,1.58853892261211e-05,0.000148897261902825
AGGF1P2,37.014218428244796,-1.37290822881071,0.31927284422487395,-4.30010961985771,1.7071364487273e-05,0.000158614389601414
PRKCB,361.26421858971,0.6736293482528689,0.15704114005562397,4.28950877467058,1.7906873890131602e-05,0.000165317821724003
EMILIN2,378.337567487122,0.6208663865024311,0.145324963479754,4.27226246362639,1.9349963046121698e-05,0.00017726001696192098
PCSK1N,934.014041363844,0.7085937685581141,0.16617179719965802,4.26422401694751,2.00598113195242e-05,0.000182727205467449
NSFP1,252.47778919619,-0.684068989897279,0.160477765669937,-4.26270260581918,2.01969235013642e-05,0.000183693860244377
SEMA3F,666.896863582416,0.5484734330709461,0.129065408234968,4.24957733115004,2.14174261635867e-05,0.00019301842595526
SGPP2,283.807378457435,0.527861506838402,0.12427155999756301,4.24764529268608,2.16029064236902e-05,0.000194491786896018
ZNF772,308.491180947507,-0.6141024054533879,0.14474601988587998,-4.24262032170249,2.20925024021812e-05,0.00019853233142118898
PPP1R21,545.60022566641,-0.5053201725197349,0.11936289409087801,-4.23347788580766,2.30104818758222e-05,0.000205913124425765
ACAP1,73.5529608182222,-0.9517269221730791,0.225029139839833,-4.22934968711377,2.34367809079057e-05,0.000209155610480416
CTGF,234.531031939778,0.51871769058571,0.12310395204208302,4.21365587360173,2.51270035653456e-05,0.000222280224077319
CILP2,613.003069040478,0.507468162282647,0.120997637845765,4.19403363005743,2.74037327153486e-05,0.00024015070054786297
SRGAP3,276.614763838121,-0.514620283008745,0.122757399466425,-4.1921732233297995,2.76294895704625e-05,0.000241771630931296
RP11-1415C14.4,20.1558661687107,-3.34917402096163,0.7999022432945809,-4.18697915781219,2.8269177348718396e-05,0.00024688322320116
RP11-480I12.5,204.56890071770098,0.5378380476949871,0.129359668772255,4.15769499720877,3.21474837522288e-05,0.00027707920920910296
GAS2L1,258.449426309788,0.607282650103829,0.14700511366601401,4.13103078498027,3.61140209422111e-05,0.000306658742298689
DNASE1,790.396646394933,-0.515802469441616,0.125253031178676,-4.11808372689851,3.8203590446162395e-05,0.00032209485145719
SENP8,193.830083354393,-0.551150255752478,0.13438677479208802,-4.101223923300259,4.10970623424454e-05,0.000342271288657734
DKK1,72.23265739338679,1.1622410957340399,0.284059173521037,4.0915457203073595,4.2850744121870206e-05,0.000355377369977133
SYT12,104.62867421558701,-0.700504882022828,0.171618991405467,-4.081744545204891,4.4698912043012393e-05,0.00036932683784237996
C16orf71,34.2674775642746,-1.4675867459343301,0.359989404222443,-4.07674983963551,4.5669580630539795e-05,0.000376297874509559
HIST1H2AG,122.764885978496,-0.646754935418096,0.15884671694608,-4.07156627377848,4.6698071613875704e-05,0.000383528134580288
RAD9B,69.5366943737921,-0.9600656090556251,0.23580473927585102,-4.071443228850931,4.6722750252081e-05,0.000383553657540282
TMEM189-UBE2V1,762.186911714686,0.521107495859391,0.12815562066858302,4.0662086699029905,4.77841536286429e-05,0.00039128737700499
FGGY,105.654778556446,-0.7961560459458921,0.19726412843772698,-4.0359899807999,5.43725364509574e-05,0.00043746519033234103
IL18R1,151.361122262381,0.609407227083634,0.151242767538151,4.0293313657455405,5.59357248511891e-05,0.000448621165349118
MMP11,310.90221234460097,0.573633476284011,0.142426115404735,4.02758633593219,5.63523773014145e-05,0.000451759071594432
VDR,371.48076410002403,0.639727292573824,0.158902884785472,4.02590106175538,5.6757551406771994e-05,0.000454802172854354
ACRV1,33.1575606183118,-1.4690688174718503,0.365018737164993,-4.024639471611049,5.7062667640498594e-05,0.000456835341429854
KRTAP19-1,129.658453934363,0.6201335082379978,0.154219847959565,4.02110050322831,5.7926882076882396e-05,0.00046333688268513094
COL2A1,947.1049635316541,0.5285236410652729,0.13171823870575902,4.01253194894234,6.0070945774077394e-05,0.000478549053229781
BARX2,193.647284088816,0.513248412825727,0.12810614360667,4.00643090468462,6.164314685281999e-05,0.000489757280692579
MRM1,137.727749892237,-0.6566248722999821,0.1639766265301,-4.00438090595461,6.21801064104061e-05,0.000492922189961405
HLA-DMB,147.186666251779,0.7676432234518349,0.192447856022277,3.9888374924944703,6.639788705902329e-05,0.000521475631535553
HAND2,81.5866664261232,0.7896323315813399,0.19830351131272603,3.98193822365599,6.83555486507278e-05,0.0005347250376412629
CA12,219.707680240116,0.626755428540092,0.158095601343463,3.9644077584325896,7.357839055261791e-05,0.000572559020751028
GS1-124K5.2,66.8680022515812,-0.856292727250067,0.21612032177142498,-3.9621111065886097,7.42899522407492e-05,0.000577012474700274
FAM185A,250.60700693280103,-0.5008097149383479,0.126467277715619,-3.9599944268943297,7.495151252773109e-05,0.000581462846533851
CACNA1B,196.648134653903,-0.7042079755018491,0.17793829723451604,-3.9575964615067,7.57077176452001e-05,0.000586817317981388
SNX19,115.735756386482,-0.9592152733412479,0.24290883597332102,-3.9488694163706803,7.85211686674481e-05,0.0006051950152041151
CYP39A1,198.06027994149102,-0.6548563678091049,0.165994553404083,-3.9450473186007406,7.978422197428771e-05,0.000613600022026302
RP11-308D16.2,178.764089695868,-0.5894133979754239,0.149704357512611,-3.93718264296865,8.244385732402409e-05,0.0006310521855697259
HPGD,81.23056136017071,0.7087787806875799,0.180167650803147,3.933995795183,8.35452451892114e-05,0.0006374408181717589
LRRIQ3,115.066968898255,-0.7590651712691779,0.193422375913426,-3.92439172399023,8.694915497362991e-05,0.0006601378841102099
ZNF559-ZNF177,81.4436637313778,-1.10077140694517,0.280540355887422,-3.92375422588719,8.71796757778405e-05,0.000661399707483036
CALML4,225.335685346434,0.6939891684899089,0.177049812945677,3.9197396311446,8.86446834858995e-05,0.0006701071493079731
FBXL15,1008.2314686218699,0.602516054876724,0.15371670838696,3.9196523344747503,8.86767967111895e-05,0.0006701071493079731
HOGA1,91.0941372228714,-0.7055054654889709,0.18052284707414898,-3.9081228604775298,9.301600487408629e-05,0.000698740001126374
CD24,373.86235656613195,0.6090882872739289,0.156026483693174,3.9037493690603196,9.471386458342329e-05,0.000710294064174547
C2orf42,293.540285674983,-0.505736751700126,0.129634261943799,-3.90125838738048,9.56939419423084e-05,0.000716435360705762
PLA2G6,611.1963310831491,-0.6526693489893729,0.16760818105298098,-3.8940184476023,9.859714663294592e-05,0.000736620111042189
DUSP5,262.28600150267005,0.662058884932576,0.17008262467503302,3.89257213191256,9.918699514925179e-05,0.000740264879461181
SNX22,258.67906776918596,0.519812662224059,0.133698141700712,3.88795727159527,0.000101091416756215,0.0007517802096789059
SCN5A,406.697943621946,0.68607242595045,0.17652003282877501,3.8866547606862403,0.000101635139818922,0.000754876533467107
ZNF341,176.77936068145002,0.678890611285668,0.174903034992892,3.88152561968554,0.000103803213921717,0.0007690520611425219
NMU,207.518476168297,0.560092794332651,0.144461274690694,3.8771137492166297,0.000105702947122269,0.0007795537547826929
PLK2,329.157260085158,-0.695422192650667,0.179617363579207,-3.87168689481406,0.000108084736055822,0.000794154831325856
ACSBG1,98.81529822073709,-0.8262000310071591,0.213880855993786,-3.86289846825356,0.00011204958671096499,0.000819224383761375
AKAP3,106.164890820058,-1.1431897521466299,0.29614007795409697,-3.86030070649145,0.000113247573371766,0.000827302835712149
KIAA1841,479.04259526210404,-0.537947876232745,0.13974614681590802,-3.84946482239256,0.000118376181990609,0.000859121180397967
RAB20,79.6739074480203,0.7094413026381591,0.184586921886176,3.8433996048519097,0.00012134165068018501,0.00087563956604885
SH2D5,243.300088029883,0.600658648966432,0.15660191534352802,3.83557664444145,0.000125270032101159,0.000899956183989257
CTF1,160.847773756476,-0.543773227853321,0.142789891697203,-3.8082053385574,0.000139979016437184,0.0009892555211723241
NBR2,189.678475261835,-0.673721449659794,0.177170642836463,-3.80266978136819,0.000143145101583352,0.00100643062524855
NEURL2,62.7444420819116,-0.8356656535657171,0.220011700917257,-3.7982782283020495,0.00014570471525254098,0.00102159918844851
WNT10B,249.214706393284,0.613667842883444,0.161598255789592,3.79749051055642,0.0001461683704961,0.00102444611580258
THBS4,85.4004878290129,-0.784828686383563,0.20722904620879698,-3.78725232172712,0.000152322397252543,0.00106005657359979
IQCG,221.682885246218,-0.5143596668222821,0.135841445693891,-3.7864707946450604,0.000152802045893864,0.0010625628384977699
HHIPL2,17.5669222151879,-1.9641798612338301,0.518893233501641,-3.78532564007238,0.000153507433116236,0.00106580072949621
LIN7B,187.734058071037,-0.5858980017574871,0.154879207596363,-3.7829351715462,0.000154989792529306,0.00107315946299205
RHOV,158.821210801388,0.560112341832173,0.148512623358384,3.7714796841244604,0.000162282372273645,0.00111367922091767
C19orf38,100.173994841211,-0.67475906658188,0.17897833765769197,-3.7700599715726697,0.000163208324082445,0.00111873832324979
ZFYVE28,250.140878873943,0.629362096261325,0.16787930664845702,3.7488962089843603,0.00017761456731040401,0.0012021943743229099
CCDC9,647.238049663835,-0.504566542227654,0.1347502613216,-3.7444568736192503,0.000180784425184755,0.00122225394076431
CHST9,112.30416294530501,0.687604644286813,0.18380278756519197,3.74099138209714,0.000183295806591282,0.00123735107706894
ZNF432,279.940801803258,-0.543856952583538,0.145587431373884,-3.7356037361965497,0.000187265360944092,0.00126079719157399
APOC1,309.236507322817,0.5306645776944771,0.14218130890041103,3.7323089919376997,0.000189732559368847,0.00127403120775584
OLFML2A,322.287271156283,0.6011438262262271,0.16137276950230803,3.7251875150945497,0.00019517008739071,0.0013056129886735198
ADM5,135.138035133503,0.566385415456699,0.15208722240860903,3.7240828419826504,0.00019602655433075501,0.00131084925255929
CHRNA4,242.267891556162,-0.691351467208305,0.18570704960154102,-3.72280680077407,0.000197020280702357,0.0013165041755613
HLF,243.745050014092,-0.59383251370809,0.15983329300500598,-3.71532427658543,0.000202943261366362,0.00135201728375994
PAFAH2,477.146058461905,-0.707885828145269,0.190550753868059,-3.71494635300905,0.00020324680968276398,0.00135353240560645
LCP1,143.968072099126,-0.6912063817761761,0.186202344867485,-3.7121250125399303,0.000205526424868399,0.0013676891319554599
LGI2,206.10142852731002,0.6459962511926429,0.17470702413219596,3.69759747440856,0.00021764965484116398,0.00143706962968093
HES5,164.571838310384,0.6088196573731409,0.165012159704116,3.68954420368061,0.00022465619224953397,0.00148058256278316
SPEF2,148.76455553283998,-0.587413295286825,0.15982271687925,-3.6754055165426203,0.00023747191561445698,0.00155581729238787
WNT9A,155.118165589994,0.5307895781793279,0.145010832288032,3.6603443329325303,0.00025187653875932404,0.0016369213215203
RAB40A,58.8710140770743,-0.808454902070874,0.22107219908057102,-3.6569722716524202,0.000255211975812581,0.00165637504027544
ANPEP,28.767166796058003,-1.59109583295336,0.435836246610383,-3.6506734933767997,0.00026155356377594,0.00169238861626637
RSPH10B,21.7433701096741,-1.34434256259808,0.37041287805011497,-3.62930838062331,0.000284181589760806,0.00182222605392603
MAF,382.27202435372004,0.5234974694573851,0.14470163786982299,3.6177715550693,0.000297150492402098,0.0018937752349110102
CAMSAP3,1287.26297750152,-0.500030614081098,0.138611446622566,-3.6074265601069904,0.000309249029091756,0.00196104029467921
PCDH19,184.171533425388,0.546327265405461,0.15182537951486702,3.59839222632711,0.000320190484311668,0.00201319200903316
SAPCD1,40.3942014425841,-1.0597790446589002,0.29534541639129197,-3.58826982185103,0.000332879695113728,0.0020856003730857
SLC10A4,105.43150427832899,0.614028822648894,0.171247555345479,3.5856209533043395,0.000336277098310123,0.00210170231460538
