Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.23104751434378024,-0.9212798414215743,0.68,0.8467296176877016,97,64,HLA-C;LGALS3BP;STAT2;CD47;FAM46A;IFITM1;IFI30;B2M;TAP1;PSME2;PROCR;GMPR;UBE2L6;TRIM21;IFITM2;RIPK2;IFI35;PSME1;ELF1;OGFR;TMEM140;PARP12;SLC25A28;UBA7;C1S;LY6E;IFI44L;IFITM3;BST2;TXNIP;BATF2;TRIM25;ADAR;TRIM14;EIF2AK2;RNF31;IFI27;CNP;CASP8;USP18;IL4R;MX1;IL15;IRF9;CSF1;TDRD7;PLSCR1;IRF2;MOV10;IRF1;NCOA7;PSMA3;DDX60;NMI;PNPT1;NUB1;TRIM5;TRAFD1;LAMP3;WARS;ISG15;ISG20;LAP3;HERC6,IRF1;NCOA7;PSMA3;DDX60;NMI;PNPT1;NUB1;TRIM5;TRAFD1;LAMP3;WARS;ISG15;ISG20;LAP3;HERC6
HALLMARK_SPERMATOGENESIS,-0.3052935998374602,-1.0684111886894256,0.32142857142857145,0.8572230538922156,135,86,CHRM4;MTNR1A;NF2;GAD1;PCSK1N;TLE4;LPIN1;PHKG2;STRBP;CLPB;TULP2;TOPBP1;PEBP1;CAMK4;SLC12A2;YBX2;MAST2;SCG5;ARL4A;HSPA2;PHF7;TALDO1;DBF4;PGS1;GMCL1;MTOR;PACRG;VDAC3;SEPT4;GSTM3;PRKAR2A;BUB1;JAM3;BRAF;IP6K1;OAZ3;PCSK4;CHFR;POMC;HSPA4L;AGFG1;PIAS2;TNNI3;SIRT1;GRM8;MAP7;SPATA6;IL12RB2;CNIH2;NPY5R;DMC1;NCAPH;MLLT10;ACE;RAD17;KIF2C;DCC;AURKA;SYCP1;GAPDHS;CLGN;TEKT2;SNAP91;GFI1;TKTL1;CSNK2A2;MLF1;COIL;NEK2;IDE;STAM2;NPHP1;TSN;IFT88;PARP2;RPL39L;RFC4;TTK;PSMG1;CDKN3;EZH2;ZC3H14;CDK1;LDHC;CCT6B;CCNB2,GFI1;TKTL1;CSNK2A2;MLF1;COIL;NEK2;IDE;STAM2;NPHP1;TSN;IFT88;PARP2;RPL39L;RFC4;TTK;PSMG1;CDKN3;EZH2;ZC3H14;CDK1;LDHC;CCT6B;CCNB2
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.18569464521475826,0.7318299375757268,0.9545454545454546,0.8685567010309279,105,93,TIAM1;GRB2;E2F1;STAT2;DUSP3;PIKFYVE;RAF1;ITPR2;CFL1;RIT1;RPS6KA1;MAP2K3;PFN1;VAV3;PTPN11;ARHGDIA;RALB;TRAF2;CXCR4;PIK3R3;PLCG1;CAB39L;PRKCB;CAMK4;CAB39;CALR;ECSIT;PRKAA2;SLC2A1;SFN;EIF4E;NFKBIB;MKNK1;PPP1CA;MAPK8;PAK4;MAPK1;PRKAR2A;AKT1S1;MAP3K7;HRAS;CDKN1A;GSK3B;IRAK4;ATF1;MYD88;RPTOR;MAPK9;PLA2G12A;UBE2N;CDKN1B;MKNK2;MAPKAP1;AKT1;EGFR;TBK1;TNFRSF1A;ACACA;TSC2;ARPC3;RIPK1;RAC1;PPP2R1B;NCK1;AP2M1;PTEN;PITX2;SQSTM1;UBE2D3;ACTR3;RPS6KA3;SMAD2;CDK4;PIN1;YWHAB;NOD1;ARF1;CDK2;GNGT1;MAP2K6;MAPK10;CSNK2B;PRKAG1;CLTC;TRIB3;PLCB1;PDK1;DDIT3;CDK1;HSP90B1;ACTR2;THEM4;NGF,TIAM1;GRB2;E2F1;STAT2;DUSP3;PIKFYVE;RAF1;ITPR2;CFL1;RIT1;RPS6KA1;MAP2K3;PFN1;VAV3;PTPN11;ARHGDIA;RALB;TRAF2;CXCR4;PIK3R3
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.19976797563164958,0.7507970068047094,0.8,0.8744041680523224,200,129,SPPL2A;SECTM1;NFKBIA;HLA-B;LGALS3BP;TOR1B;STAT2;STAT3;GCH1;IFI30;B2M;IL18BP;TAP1;MT2A;PSME2;NCOA3;IL15RA;PELI1;UBE2L6;ZNFX1;NFKB1;NLRC5;ST3GAL5;TRIM21;RAPGEF6;IFITM2;BPGM;C1R;RNF213;RIPK2;IFI35;PML;METTL7B;PSME1;ST8SIA4;CD40;SERPING1;OGFR;PARP12;SLC25A28;SOCS3;SOD2;ARL4A;LYSMD2;SOCS1;C1S;PLA2G4A;LY6E;TNFAIP3;STAT1;VAMP8;IFI44L;SAMHD1;DDX58;ARID5B;HLA-DMA;HLA-DRB1;PTGS2;CDKN1A;IRF8;IFITM3;BST2;TXNIP;CASP3;BATF2;CASP7;CFB;TNFAIP2;MYD88;TRIM25;ADAR;PSMA2;ISOC1;TRIM14;PNP;EIF2AK2;RNF31;IFIT1;HIF1A;IFI27;PTPN6;LATS2;JAK2;CASP8;USP18;RBCK1;IL10RA;PIM1;RIPK1;PSMB10;PFKP;IL4R;AUTS2;MX1;HLA-DQA1;IL15;STAT4;OAS3;IRF9;PSMB2;PTPN2;VAMP5;TDRD7;PLSCR1;IRF2;MVP;NUP93;IFNAR2;NOD1;IRF1;NAMPT;PSMA3;DDX60;NMI;UPP1;BTG1;PNPT1;MTHFD2;SRI;SSPN;EIF4E3;TRAFD1;PTPN1;WARS;ISG15;ISG20;LAP3;HERC6;FAS,SPPL2A;SECTM1;NFKBIA;HLA-B;LGALS3BP;TOR1B;STAT2;STAT3;GCH1;IFI30;B2M;IL18BP;TAP1;MT2A;PSME2;NCOA3;IL15RA;PELI1;UBE2L6;ZNFX1;NFKB1;NLRC5;ST3GAL5;TRIM21;RAPGEF6;IFITM2;BPGM;C1R;RNF213
HALLMARK_BILE_ACID_METABOLISM,-0.24004887571132497,-0.9254507194693066,0.7142857142857143,0.9105538922155688,112,76,ABCA3;PEX6;ABCA2;ATXN1;DHCR24;SLC35B2;BMP6;SLC29A1;FADS1;PRDX5;FADS2;ALDH8A1;LIPE;CYP27A1;ABCG4;OPTN;SULT2B1;IDI1;HSD3B7;GNPAT;PNPLA8;RETSAT;HSD17B11;RXRG;BCAR3;NR3C2;PFKM;NPC1;SLC27A5;IDH2;PEX11A;SULT1B1;SLC27A2;ABCA5;PIPOX;PEX16;ISOC1;RXRA;ABCD1;PXMP2;HSD17B4;SCP2;SLCO1A2;EFHC1;SOD1;GCLM;SLC23A2;CROT;TFCP2L1;ABCD3;PECR;PEX26;MLYCD;HSD17B6;PAOX;LONP2;NUDT12;CYP39A1;RBP1;ACSL1;NEDD4;PEX11G;PEX13;PEX19;PEX7;AMACR;CAT;PEX12;PEX1;IDH1;EPHX2;PHYH;GSTK1;HACL1;ALDH9A1;FDXR,PEX26;MLYCD;HSD17B6;PAOX;LONP2;NUDT12;CYP39A1;RBP1;ACSL1;NEDD4;PEX11G;PEX13;PEX19;PEX7;AMACR;CAT;PEX12;PEX1;IDH1;EPHX2;PHYH;GSTK1;HACL1;ALDH9A1;FDXR
HALLMARK_HYPOXIA,-0.2432985769308492,-0.7891056410297731,0.8076923076923077,0.9305389221556886,200,166,ERRFI1;COL5A1;PLAUR;B3GALT6;ENO2;TPBG;S100A4;TPST2;CDKN1C;SDC2;PGF;MIF;GPC4;FOS;SLC6A6;MT2A;ZNF292;GALK1;P4HA1;CYR61;MAFF;EFNA3;ALDOA;PNRC1;KIF5A;SCARB1;PRDX5;DUSP1;NDST1;KDELR3;ADORA2B;GPC1;CITED2;CHST2;CXCR4;EXT1;SDC4;SELENBP1;RBPJ;JUN;TGM2;TPI1;CASP6;FOXO3;JMJD6;NDST2;SULT2B1;KLF6;PTRF;MAP3K1;CCNG2;MYH9;PPFIA4;HK1;NEDD4L;ADM;PGK1;SLC2A3;GLRX;CA12;SLC37A4;GPC3;EFNA1;ILVBL;WSB1;B4GALNT2;SLC2A1;TMEM45A;PRKCA;PFKFB3;GAA;CSRP2;ANKZF1;NDRG1;RRAGD;FAM162A;AKAP12;ENO3;SIAH2;PDK3;ZFP36;RORA;P4HA2;KDM3A;CAV1;DTNA;GAPDH;CTGF;TNFAIP3;TIPARP;ALDOC;AK4;CDKN1A;PGM1;ENO1;VLDLR;BNIP3L;PAM;PCK1;STBD1;ATP7A;PYGM;CDKN1B;ETS1;BHLHE40;PGM2;PLAC8;EGFR;IRS2;KLHL24;ANXA2;PIM1;LDHA;PFKP;GCNT2;HOXB9;SAP30;GYS1;HEXA;LOX;F3;GCK;FOSL2;SRPX;PGAM2;NR3C1;VHL;GAPDHS;BCL2;UGP2;PHKG1;SDC3;TPD52;NAGK;TKTL1;SLC25A1;MXI1;GPI;DPYSL4;VEGFA;TGFB3;BTG1;LXN;KLF7;NFIL3;TES;XPNPEP1;PDK1;DDIT4;GBE1;DDIT3;CHST3;GRHPR;HK2;IDS;LDHC;PFKL;ISG20;HDLBP;PLIN2;PPP1R15A;HMOX1;STC2;BCAN;ATF3;HSPA5,TES;XPNPEP1;PDK1;DDIT4;GBE1;DDIT3;CHST3;GRHPR;HK2;IDS;LDHC;PFKL;ISG20;HDLBP;PLIN2;PPP1R15A;HMOX1;STC2;BCAN;ATF3;HSPA5
HALLMARK_P53_PATHWAY,-0.23880938032457294,-0.9414602494775902,0.5,0.9406641262928687,200,176,MXD4;TGFB1;RAP2B;JAG2;CEBPA;S100A4;TRAF4;SLC19A2;IRAK1;TNFSF9;ABCC5;F2R;CCP110;CTSF;SPHK1;HIST3H2A;ZBTB16;IFI30;HEXIM1;SAT1;AK1;FUCA1;FOS;CSRNP2;BLCAP;CCND2;CCND3;TAP1;EI24;RAB40C;ZMAT3;EPHA2;STOM;DCXR;PTPN14;PROCR;TOB1;GM2A;PDGFA;HBEGF;CDKN2A;IER5;TAX1BP3;EPHX1;PRMT2;APAF1;APP;JUN;CTSD;HINT1;DGKA;NOTCH1;BAK1;HIST1H1C;FOXO3;VDR;RHBDF2;SDC1;SERTAD3;INHBB;KLK8;CD81;SFN;KLF4;FBXW7;RETSAT;NDRG1;FAM162A;NINJ1;PERP;MXD1;SOCS1;ZFP36L1;PLXNB2;DEF6;S100A10;PITPNC1;VAMP8;ABHD4;HRAS;CDKN1A;WWP1;CDKN2B;ABAT;TGFA;EPS8L2;TXNIP;TM7SF3;DNTTIP2;CD82;BAIAP2;LDHB;BAX;POLH;CCNG1;POM121;KIF13B;HSPA4L;FGF13;RALGDS;ADA;BMP2;TPD52L1;MKNK2;RXRA;SP1;IP6K2;IKBKAP;STEAP3;RRAD;H2AFJ;SLC7A11;HDAC3;WRAP73;ACVR1B;RAD9A;OSGIN1;RNF19B;SESN1;RPL18;PMM1;BTG2;GLS2;TSPYL2;CCNK;PRKAB1;RRP8;ANKRA2;RGS16;CDK5R1;PLK3;ISCU;RPL36;RCHY1;ERCC5;DRAM1;CGRRF1;PLK2;RPS12;ITGB4;NUDT15;MAPKAPK3;RB1;PCNA;PPM1D;UPP1;BTG1;SLC35D1;DDB2;TSC22D1;TRIB3;CYFIP2;XPC;DDIT4;RAD51C;MDM2;NUPR1;DDIT3;TRAFD1;AEN;SLC3A2;SEC61A1;NOL8;TP53;GADD45A;TRIAP1;LIF;TPRKB;RPS27L;PHLDA3;PPP1R15A;HMOX1;CDKN2AIP;FDXR;FAS;ATF3,TRIB3;CYFIP2;XPC;DDIT4;RAD51C;MDM2;NUPR1;DDIT3;TRAFD1;AEN;SLC3A2;SEC61A1;NOL8;TP53;GADD45A;TRIAP1;LIF;TPRKB;RPS27L;PHLDA3;PPP1R15A;HMOX1;CDKN2AIP;FDXR;FAS;ATF3
HALLMARK_ANDROGEN_RESPONSE,-0.22740967681253416,-0.6148976978883659,0.875,0.9550898203592815,101,91,ITGAV;TMEM50A;HPGD;SLC38A2;DHCR24;ZBTB10;SAT1;B2M;GUCY1A3;MERTK;ZMIZ1;CCND3;ACSL3;SRF;PMEPA1;DBI;CAMKK2;ADAMTS1;FADS1;INSIG1;CDC14B;SCD;PDLIM5;B4GALT1;ANKH;ABCC4;CDK6;FKBP5;SGK1;TNFAIP8;SLC26A2;IDI1;HSD17B14;HOMER2;IQGAP2;SPCS3;HMGCR;NDRG1;LIFR;AKAP12;RAB4A;SORD;CENPN;ELK4;RRP12;ARID5B;ELOVL5;CCND1;HMGCS1;ABHD2;ELL2;SEC24D;LMAN1;GSR;MAF;ACTN1;ALDH1A3;GPD1L;INPP4B;APPBP2;AKT1;MYL12A;MAP7;NKX3-1;H1F0;UAP1;PIAS1;MAK;BMPR1B;PTK2B;HERC3;VAPA;PA2G4;RPS6KA3;TPD52;SMS;STK39;TSC22D1;UBE2I;PTPN21;ADRM1;NCOA4;UBE2J1;NGLY1;XRCC5;KRT8;SRP19;GNAI3;DNAJB9;PGM3;XRCC6,UBE2I;PTPN21;ADRM1;NCOA4;UBE2J1;NGLY1;XRCC5;KRT8;SRP19;GNAI3;DNAJB9;PGM3;XRCC6
HALLMARK_ADIPOGENESIS,-0.21074025580734218,-0.7227613577004892,0.96,0.9633233532934132,200,171,APOE;PPP1R15B;VEGFB;ESRRA;PIM3;UQCRC1;CD151;ADCY6;LPCAT3;GPX4;UQCR11;ADIPOR2;ITGA7;DHRS7B;APLP2;BAZ2A;DGAT1;CMPK1;FZD4;MGLL;ATP1B3;ALDOA;STOM;REEP6;SLC27A1;SCARB1;SLC25A10;ENPP2;DHCR7;ARAF;TKT;TOB1;SLC1A5;LPL;PPARG;LIPE;RNF11;POR;ACLY;AGPAT3;ELMOD3;CS;COX6A1;NDUFAB1;RREB1;UQCR10;PHLDB1;SLC5A6;CHUK;CYC1;PTRF;G3BP2;CCNG2;SLC19A1;ESYT1;SNCG;ELOVL6;COL4A1;NDUFB7;PQLC3;PFKFB3;RTN3;ARL4A;PRDX3;RETSAT;ALDH2;LIFR;MDH2;PPM1B;LAMA4;TALDO1;GPX3;IFNGR1;ABCB8;TST;COX7B;ATL2;SORBS1;SDHB;YWHAG;PGM1;AK2;COQ9;ACADS;IDH3A;COX8A;ECH1;MAP4K3;REEP5;CRAT;UCK1;BCL6;ACOX1;MGST3;UQCRQ;ITSN1;SCP2;SDHC;JAGN1;NKIRAS1;BCKDHA;MYLK;BCL2L13;RAB34;C3;CD302;PEX14;SOD1;IMMT;ACAA2;PTCD3;CDKN2C;MTCH2;COQ3;NDUFA5;GRPEL1;TANK;IDH3G;DRAM2;GPAM;CHCHD10;ME1;QDPR;NDUFS3;NMT1;PREB;AIFM1;MCCC1;SUCLG1;DLAT;HSPB8;HIBCH;DBT;DDT;GPHN;DLD;CMBL;GPD2;SLC25A1;PEMT;DECR1;ACO2;ETFB;CAT;UCP2;SSPN;ATP5O;IDH1;FAH;GHITM;GBE1;EPHX2;UBQLN1;PHYH;MRPL15;ACADM;ECHS1;SAMM50;PFKL;GADD45A;SULT1A1;DHRS7;ACADL;CPT2;UBC;DNAJB9;RIOK3;PLIN2;COQ5;PDCD4;HADH,DECR1;ACO2;ETFB;CAT;UCP2;SSPN;ATP5O;IDH1;FAH;GHITM;GBE1;EPHX2;UBQLN1;PHYH;MRPL15;ACADM;ECHS1;SAMM50;PFKL;GADD45A;SULT1A1;DHRS7;ACADL;CPT2;UBC;DNAJB9;RIOK3;PLIN2;COQ5;PDCD4;HADH
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.21220466653111192,-0.6594522045859993,0.7777777777777778,0.9787777386403664,200,197,ETFDH;UQCRC1;MRPL34;TCIRG1;GOT2;MTRF1;GPX4;COX4I1;ATP6V0B;UQCR11;SLC25A4;COX6B1;CYB5A;SLC25A6;TIMM13;NDUFA6;CPT1A;RHOT2;ATP5D;IDH3B;SLC25A5;ATP5A1;SLC25A3;ATP5J2;ATP5E;ACADVL;OGDH;UQCRH;ATP6AP1;ATP5G3;ETFA;POR;PDK4;COX11;OAT;CS;COX6A1;ATP6V0C;COX7A2;SLC25A20;HADHA;PDHB;NDUFAB1;NDUFB1;UQCR10;NDUFS6;NDUFA1;ATP5J;ATP6V0E1;CYC1;PMPCA;VDAC1;ATP5L;UQCRFS1;NDUFA2;NDUFB7;COX17;MRPS12;ACADSB;PRDX3;RETSAT;OXA1L;NDUFC2;MDH2;COX6C;COX7C;ACAA1;CYCS;COX7B;ALAS1;SDHA;VDAC3;ABCB7;NDUFA4;ATP6V1F;NDUFC1;SDHB;PDP1;IDH2;ATP5B;MFN2;NDUFB8;POLR2F;OPA1;FXN;NDUFB4;ATP5G1;TOMM22;MRPS15;CASP7;LDHB;MDH1;BAX;IDH3A;COX8A;ECH1;CYB5R3;SLC25A11;NNT;ATP1B1;HTRA2;LRPPRC;NDUFS8;ATP6V1C1;UQCRB;NDUFS7;HADHB;MGST3;UQCRQ;LDHA;NDUFA3;SDHC;PDHA1;BCKDHA;MTRR;ISCA1;NDUFB2;TIMM50;ATP6V1H;SUCLA2;PDHX;COX5A;COX5B;NDUFB6;TIMM17A;IMMT;COX7A2L;SURF1;ACAA2;ATP5I;NDUFA9;NDUFA5;FDX1;ISCU;GRPEL1;AFG3L2;MRPL35;IDH3G;UQCRC2;NQO2;VDAC2;SDHD;NDUFS3;DLST;ACAT1;AIFM1;TIMM10;SUCLG1;DLAT;ATP5C1;NDUFS1;NDUFV2;TIMM8B;ECI1;DLD;ATP6V1G1;ATP5H;GPI;ATP6V1D;NDUFV1;MRPS11;NDUFA7;HSD17B10;FH;COX10;DECR1;ACO2;ETFB;NDUFB3;NDUFB5;SLC25A12;RHOT1;MRPL11;ATP5O;IDH1;COX15;GLUD1;ATP5G2;ATP6V1E1;NDUFS2;NDUFS4;PHYH;TIMM9;MTX2;MRPL15;ACADM;ECHS1;PHB2;SUPV3L1;ATP5F1;MRPS30;HCCS;HSPA9;ALDH6A1;MRPS22;BDH2;NDUFA8,NDUFV2;TIMM8B;ECI1;DLD;ATP6V1G1;ATP5H;GPI;ATP6V1D;NDUFV1;MRPS11;NDUFA7;HSD17B10;FH;COX10;DECR1;ACO2;ETFB;NDUFB3;NDUFB5;SLC25A12;RHOT1;MRPL11;ATP5O;IDH1;COX15;GLUD1;ATP5G2;ATP6V1E1;NDUFS2;NDUFS4;PHYH;TIMM9;MTX2;MRPL15;ACADM;ECHS1;PHB2;SUPV3L1;ATP5F1;MRPS30;HCCS;HSPA9;ALDH6A1;MRPS22;BDH2;NDUFA8
