Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_ADIPOGENESIS,,,0.0,1000000000.0,200,173,QDPR;CMPK1;DGAT1;DDT;GHITM;PFKL;IDH1;PPP1R15B;APOE;HADH;STOM;IDH3G;LPCAT3;CPT2;SCP2;ELOVL6;MGLL;PPARG;FZD4;ARAF;RNF11;RTN3;UCP2;PHYH;IFNGR1;GADD45A;MRPL15;ECHS1;NMT1;TALDO1;TOB1;ETFB;PREB;CHUK;AK2;CS;MYLK;JAGN1;ATP5O;GBE1;SUCLG1;PHLDB1;POR;ITGA7;DLD;DNAJB9;YWHAG;BCL2L13;ADIPOR2;HSPB8;PEMT;ADCY6;G3BP2;AGPAT3;ATL2;COX8A;CHCHD10;SDHB;ABCB8;ACAA2;ACADL;ACADM;ACADS;ACLY;ACO2;ACOX1;AIFM1;ALDH2;ALDOA;APLP2;ARL4A;ATP1B3;BAZ2A;BCKDHA;BCL6;C3;CAT;CCNG2;CD151;CD302;CDKN2C;CMBL;COL4A1;COQ3;COQ5;COQ9;COX6A1;COX7B;CRAT;CYC1;DBT;DECR1;DHCR7;DHRS7;DHRS7B;DLAT;DRAM2;ECH1;ELMOD3;ENPP2;EPHX2;ESRRA;ESYT1;FAH;GPAM;GPD2;GPHN;GPX3;GPX4;GRPEL1;HIBCH;IDH3A;IMMT;ITIH5;ITSN1;LAMA4;LIFR;LIPE;LPL;MAP4K3;MCCC1;MDH2;ME1;MGST3;MTCH2;NDUFA5;NDUFAB1;NDUFB7;NDUFS3;NKIRAS1;PDCD4;PEX14;PFKFB3;PGM1;PIM3;PLIN2;PPM1B;PQLC3;PRDX3;PTCD3;PTRF;RAB34;REEP5;REEP6;RETSAT;RIOK3;RREB1;SAMM50;SCARB1;SDHC;SLC19A1;SLC1A5;SLC25A1;SLC25A10;SLC27A1;SLC5A6;SNCG;SOD1;SORBS1;SQRDL;SSPN;SULT1A1;TANK;TKT;TST;UBC;UBQLN1;UCK1;UQCR10;UQCR11;UQCRC1;UQCRQ;VEGFB,QDPR;CMPK1;DGAT1;DDT;GHITM;PFKL;IDH1;PPP1R15B;APOE;HADH;STOM;IDH3G;LPCAT3;CPT2;SCP2;ELOVL6;MGLL;PPARG;FZD4;ARAF;RNF11;RTN3;UCP2;PHYH;IFNGR1;GADD45A;MRPL15;ECHS1;NMT1;TALDO1;TOB1;ETFB;PREB;CHUK;AK2;CS;MYLK;JAGN1;ATP5O;GBE1;SUCLG1;PHLDB1;POR;ITGA7;DLD;DNAJB9;YWHAG;BCL2L13;ADIPOR2;HSPB8;PEMT;ADCY6;G3BP2;AGPAT3;ATL2;COX8A;CHCHD10;SDHB;ABCB8;ACAA2;ACADL;ACADM;ACADS;ACLY;ACO2;ACOX1;AIFM1;ALDH2;ALDOA;APLP2;ARL4A;ATP1B3;BAZ2A;BCKDHA;BCL6;C3;CAT;CCNG2;CD151;CD302;CDKN2C;CMBL;COL4A1;COQ3;COQ5;COQ9;COX6A1;COX7B;CRAT;CYC1;DBT;DECR1;DHCR7;DHRS7;DHRS7B;DLAT;DRAM2;ECH1;ELMOD3;ENPP2;EPHX2;ESRRA;ESYT1;FAH;GPAM;GPD2;GPHN;GPX3;GPX4;GRPEL1;HIBCH;IDH3A;IMMT;ITIH5;ITSN1;LAMA4;LIFR;LIPE;LPL;MAP4K3;MCCC1;MDH2;ME1;MGST3;MTCH2;NDUFA5;NDUFAB1;NDUFB7;NDUFS3;NKIRAS1;PDCD4;PEX14;PFKFB3;PGM1;PIM3;PLIN2;PPM1B;PQLC3;PRDX3;PTCD3;PTRF;RAB34;REEP5;REEP6;RETSAT;RIOK3;RREB1;SAMM50;SCARB1;SDHC;SLC19A1;SLC1A5;SLC25A1;SLC25A10;SLC27A1;SLC5A6;SNCG;SOD1;SORBS1;SQRDL;SSPN;SULT1A1;TANK;TKT;TST;UBC;UBQLN1;UCK1;UQCR10;UQCR11;UQCRC1;UQCRQ;VEGFB
HALLMARK_ALLOGRAFT_REJECTION,,,0.0,1000000000.0,200,101,ST8SIA4;HLA-E;PRKCG;B2M;WARS;CAPG;DARS;EIF4G3;DEGS1;F2R;LYN;GALNT1;GCNT1;CD7;IFNGR2;CD47;UBE2D1;IL11;INHBB;IFNGR1;UBE2N;CD40;CCND3;NPM1;ICOSLG;PSMB10;SOCS5;CD4;TPD52;AKT1;EIF3J;BCL3;HDAC9;TRAF2;ABCE1;DYRK3;MRPL3;HLA-DMA;AARS;ABI1;ACHE;ACVR2A;APBB1;BCAT1;BCL10;BRCA1;C2;CCND2;CDKN2A;CSF1;CSK;EGFR;EIF3A;EIF3D;EIF5A;ELF4;ETS1;FAS;FLNA;GLMN;HIF1A;HLA-DMB;HLA-DOA;HLA-DQA1;IFNAR2;IKBKB;IL12A;IL15;IL16;IL27RA;IL4R;IRF8;ITGB2;JAK2;LIF;MAP3K7;MAP4K1;MTIF2;NCK1;NME1;NOS2;PRKCB;PTPN6;RARS;RIPK2;RPL39;RPL3L;RPL9;RPS19;RPS3A;RPS9;SOCS1;STAB1;STAT1;STAT4;TAP1;TAP2;TGFB1;TIMP1;TLR6;WAS,ST8SIA4;HLA-E;PRKCG;B2M;WARS;CAPG;DARS;EIF4G3;DEGS1;F2R;LYN;GALNT1;GCNT1;CD7;IFNGR2;CD47;UBE2D1;IL11;INHBB;IFNGR1;UBE2N;CD40;CCND3;NPM1;ICOSLG;PSMB10;SOCS5;CD4;TPD52;AKT1;EIF3J;BCL3;HDAC9;TRAF2;ABCE1;DYRK3;MRPL3;HLA-DMA;AARS;ABI1;ACHE;ACVR2A;APBB1;BCAT1;BCL10;BRCA1;C2;CCND2;CDKN2A;CSF1;CSK;EGFR;EIF3A;EIF3D;EIF5A;ELF4;ETS1;FAS;FLNA;GLMN;HIF1A;HLA-DMB;HLA-DOA;HLA-DQA1;IFNAR2;IKBKB;IL12A;IL15;IL16;IL27RA;IL4R;IRF8;ITGB2;JAK2;LIF;MAP3K7;MAP4K1;MTIF2;NCK1;NME1;NOS2;PRKCB;PTPN6;RARS;RIPK2;RPL39;RPL3L;RPL9;RPS19;RPS3A;RPS9;SOCS1;STAB1;STAT1;STAT4;TAP1;TAP2;TGFB1;TIMP1;TLR6;WAS
HALLMARK_ANDROGEN_RESPONSE,,,0.0,1000000000.0,101,91,CDK6;B2M;ELOVL5;B4GALT1;ABCC4;IQGAP2;TSC22D1;MAP7;PDLIM5;PGM3;SLC26A2;ZBTB10;ZMIZ1;SRF;FKBP5;CCND3;ITGAV;CDC14B;NKX3-1;TPD52;AKT1;CENPN;DNAJB9;ACSL3;SRP19;UBE2J1;SEC24D;ABHD2;ACTN1;ADAMTS1;ADRM1;AKAP12;ALDH1A3;ANKH;APPBP2;ARID5B;BMPR1B;CAMKK2;CCND1;DBI;DHCR24;ELK4;ELL2;FADS1;GNAI3;GPD1L;GSR;GUCY1A3;H1F0;HERC3;HMGCR;HMGCS1;HOMER2;HPGD;HSD17B14;IDI1;INPP4B;INSIG1;KRT8;LIFR;LMAN1;MAF;MAK;MERTK;MYL12A;NCOA4;NDRG1;NGLY1;PA2G4;PIAS1;PMEPA1;PTK2B;PTPN21;RAB4A;RPS6KA3;RRP12;SAT1;SCD;SGK1;SLC38A2;SMS;SORD;SPCS3;STK39;TMEM50A;TNFAIP8;UAP1;UBE2I;VAPA;XRCC5;XRCC6,CDK6;B2M;ELOVL5;B4GALT1;ABCC4;IQGAP2;TSC22D1;MAP7;PDLIM5;PGM3;SLC26A2;ZBTB10;ZMIZ1;SRF;FKBP5;CCND3;ITGAV;CDC14B;NKX3-1;TPD52;AKT1;CENPN;DNAJB9;ACSL3;SRP19;UBE2J1;SEC24D;ABHD2;ACTN1;ADAMTS1;ADRM1;AKAP12;ALDH1A3;ANKH;APPBP2;ARID5B;BMPR1B;CAMKK2;CCND1;DBI;DHCR24;ELK4;ELL2;FADS1;GNAI3;GPD1L;GSR;GUCY1A3;H1F0;HERC3;HMGCR;HMGCS1;HOMER2;HPGD;HSD17B14;IDI1;INPP4B;INSIG1;KRT8;LIFR;LMAN1;MAF;MAK;MERTK;MYL12A;NCOA4;NDRG1;NGLY1;PA2G4;PIAS1;PMEPA1;PTK2B;PTPN21;RAB4A;RPS6KA3;RRP12;SAT1;SCD;SGK1;SLC38A2;SMS;SORD;SPCS3;STK39;TMEM50A;TNFAIP8;UAP1;UBE2I;VAPA;XRCC5;XRCC6
HALLMARK_ANGIOGENESIS,,,0.0,1000000000.0,36,22,S100A4;VCAN;FGFR1;ITGAV;JAG2;VAV2;NRP1;SLCO2A1;APP;CCND2;COL5A2;FSTL1;JAG1;KCNJ8;LPL;LRPAP1;MSX1;PDGFA;PTK2;TIMP1;TNFRSF21;VEGFA,S100A4;VCAN;FGFR1;ITGAV;JAG2;VAV2;NRP1;SLCO2A1;APP;CCND2;COL5A2;FSTL1;JAG1;KCNJ8;LPL;LRPAP1;MSX1;PDGFA;PTK2;TIMP1;TNFRSF21;VEGFA
HALLMARK_APICAL_JUNCTION,,,0.0,1000000000.0,200,147,MPP5;PARVA;ICAM4;MMP2;FSCN1;TSPAN4;NRTN;SLIT2;B4GALT1;YWHAH;AMIGO2;MAP4K2;PCDH1;CNN2;VCAN;LDLRAP1;HADH;ITGA2;CD276;COL16A1;AMH;SDC3;NF2;CLDN4;ADAM9;PIK3CB;PLCG1;PBX2;ITGA3;AKT3;AKT2;MVD;SIRPA;NFASC;GAMT;MPZL1;TRAF1;GNAI2;VAV2;ADRA1B;MYH10;PIK3R3;ATP1A3;LAYN;MYH9;RRAS;PARD6G;NF1;MAPK14;TAOK2;SYMPK;LAMA3;ITGB1;ACTA1;ACTB;ACTG1;ACTN1;ACTN2;ACTN4;ADAM15;ADAM23;AMIGO1;ARHGEF6;ARPC2;BAIAP2;BMP1;CADM2;CAP1;CD99;CDH1;CDH3;CDH8;CDK8;CERCAM;CLDN11;CLDN15;CLDN6;CLDN7;CNTN1;CRAT;CRB3;CTNNA1;CTNND1;DHX16;DLG1;DSC3;EGFR;EPB41L2;EVL;EXOC4;FBN1;FLNC;GNAI1;GTF2F1;HRAS;ICAM2;ICAM5;IKBKG;INPPL1;INSIG1;IRS1;ITGA9;ITGB4;JAM3;JUP;KCNH2;LIMA1;MADCAM1;MAPK11;MAPK13;MDK;MSN;MYL12B;NEXN;NLGN2;NLGN3;NRXN2;PFN1;PKD1;PPP2R2C;PTEN;PTK2;RAC2;RASA1;RHOF;RSU1;SGCE;SHC1;SKAP2;SLC30A3;SORBS3;SPEG;SRC;STX4;SYK;THBS3;TIAL1;TJP1;TMEM8B;TRO;TSC1;TUBG1;VASP;VCL;WASL;WNK4;ZYX,MPP5;PARVA;ICAM4;MMP2;FSCN1;TSPAN4;NRTN;SLIT2;B4GALT1;YWHAH;AMIGO2;MAP4K2;PCDH1;CNN2;VCAN;LDLRAP1;HADH;ITGA2;CD276;COL16A1;AMH;SDC3;NF2;CLDN4;ADAM9;PIK3CB;PLCG1;PBX2;ITGA3;AKT3;AKT2;MVD;SIRPA;NFASC;GAMT;MPZL1;TRAF1;GNAI2;VAV2;ADRA1B;MYH10;PIK3R3;ATP1A3;LAYN;MYH9;RRAS;PARD6G;NF1;MAPK14;TAOK2;SYMPK;LAMA3;ITGB1;ACTA1;ACTB;ACTG1;ACTN1;ACTN2;ACTN4;ADAM15;ADAM23;AMIGO1;ARHGEF6;ARPC2;BAIAP2;BMP1;CADM2;CAP1;CD99;CDH1;CDH3;CDH8;CDK8;CERCAM;CLDN11;CLDN15;CLDN6;CLDN7;CNTN1;CRAT;CRB3;CTNNA1;CTNND1;DHX16;DLG1;DSC3;EGFR;EPB41L2;EVL;EXOC4;FBN1;FLNC;GNAI1;GTF2F1;HRAS;ICAM2;ICAM5;IKBKG;INPPL1;INSIG1;IRS1;ITGA9;ITGB4;JAM3;JUP;KCNH2;LIMA1;MADCAM1;MAPK11;MAPK13;MDK;MSN;MYL12B;NEXN;NLGN2;NLGN3;NRXN2;PFN1;PKD1;PPP2R2C;PTEN;PTK2;RAC2;RASA1;RHOF;RSU1;SGCE;SHC1;SKAP2;SLC30A3;SORBS3;SPEG;SRC;STX4;SYK;THBS3;TIAL1;TJP1;TMEM8B;TRO;TSC1;TUBG1;VASP;VCL;WASL;WNK4;ZYX
HALLMARK_APICAL_SURFACE,,,0.0,1000000000.0,44,27,EPHB4;SLC2A4;B4GALT1;LYN;EFNA5;ADAM10;PLAUR;ADIPOR2;DCBLD2;CROCC;NCOA6;AFAP1L2;AKAP7;APP;ATP8B1;BRCA1;FLOT2;GAS1;GATA3;GSTM3;HSPB1;MDGA1;RTN4RL1;SCUBE1;SRPX;SULF2;TMEM8B,EPHB4;SLC2A4;B4GALT1;LYN;EFNA5;ADAM10;PLAUR;ADIPOR2;DCBLD2;CROCC;NCOA6;AFAP1L2;AKAP7;APP;ATP8B1;BRCA1;FLOT2;GAS1;GATA3;GSTM3;HSPB1;MDGA1;RTN4RL1;SCUBE1;SRPX;SULF2;TMEM8B
HALLMARK_APOPTOSIS,,,0.0,1000000000.0,161,124,BCL2L11;MMP2;DDIT3;CDC25B;PPT1;TGFBR3;F2R;GSN;LEF1;SLC20A1;SOD2;TIMP2;DNAJC3;GUCY2D;BIK;BCAP31;DNAJA1;IFNGR1;GADD45A;KRT18;SPTAN1;BCL2L2;ANXA1;CASP6;CTH;MCL1;TNFRSF12A;ROCK1;VDAC2;BTG3;CASP3;DAP;ERBB3;BMF;SATB1;CLU;FEZ1;ATF3;WEE1;ADD1;ANKH;APP;BAX;BCL10;BCL2L1;BID;BMP2;BNIP3L;BRCA1;BTG2;CASP2;CASP7;CASP8;CASP9;CAV1;CCND1;CCND2;CD14;CDK2;CDKN1A;CDKN1B;CFLAR;CREBBP;CTNNB1;CYLD;DAP3;DFFA;DIABLO;DNM1L;DPYD;EBP;EGR3;EMP1;ENO2;ERBB2;ETF1;FAS;FDXR;GADD45B;GCH1;GPX1;GPX3;GPX4;GSR;H1F0;HMGB2;HMOX1;HSPB1;IFITM3;IGF2R;IGFBP6;IRF1;ISG20;JUN;LGALS3;LMNA;MADD;PAK1;PDCD4;PEA15;PLAT;PMAIP1;PPP2R5B;PPP3R1;PSEN1;PSEN2;PTK2;RARA;RELA;RETSAT;RHOB;RHOT2;RNASEL;SAT1;SMAD7;SOD1;SQSTM1;TAP1;TIMP1;TIMP3;TOP2A;TSPO;TXNIP;XIAP,BCL2L11;MMP2;DDIT3;CDC25B;PPT1;TGFBR3;F2R;GSN;LEF1;SLC20A1;SOD2;TIMP2;DNAJC3;GUCY2D;BIK;BCAP31;DNAJA1;IFNGR1;GADD45A;KRT18;SPTAN1;BCL2L2;ANXA1;CASP6;CTH;MCL1;TNFRSF12A;ROCK1;VDAC2;BTG3;CASP3;DAP;ERBB3;BMF;SATB1;CLU;FEZ1;ATF3;WEE1;ADD1;ANKH;APP;BAX;BCL10;BCL2L1;BID;BMP2;BNIP3L;BRCA1;BTG2;CASP2;CASP7;CASP8;CASP9;CAV1;CCND1;CCND2;CD14;CDK2;CDKN1A;CDKN1B;CFLAR;CREBBP;CTNNB1;CYLD;DAP3;DFFA;DIABLO;DNM1L;DPYD;EBP;EGR3;EMP1;ENO2;ERBB2;ETF1;FAS;FDXR;GADD45B;GCH1;GPX1;GPX3;GPX4;GSR;H1F0;HMGB2;HMOX1;HSPB1;IFITM3;IGF2R;IGFBP6;IRF1;ISG20;JUN;LGALS3;LMNA;MADD;PAK1;PDCD4;PEA15;PLAT;PMAIP1;PPP2R5B;PPP3R1;PSEN1;PSEN2;PTK2;RARA;RELA;RETSAT;RHOB;RHOT2;RNASEL;SAT1;SMAD7;SOD1;SQSTM1;TAP1;TIMP1;TIMP3;TOP2A;TSPO;TXNIP;XIAP
HALLMARK_BILE_ACID_METABOLISM,,,0.0,1000000000.0,112,77,IDH1;SLC35B2;SCP2;HSD3B7;GNPAT;PEX26;SLCO1A2;PHYH;PEX11A;GCLM;ATXN1;AMACR;RBP1;HSD17B4;PEX7;RXRG;GSTK1;ABCA2;ABCA3;ABCA5;ABCA9;ABCD1;ABCD3;ABCG4;ACSL1;ALDH8A1;ALDH9A1;BCAR3;BMP6;CAT;CROT;CYP27A1;CYP39A1;DHCR24;EFHC1;EPHX2;FADS1;FADS2;FDXR;HACL1;HSD17B11;HSD17B6;IDH2;IDI1;ISOC1;LIPE;LONP2;MLYCD;NEDD4;NPC1;NR3C2;NUDT12;OPTN;PAOX;PECR;PEX1;PEX11G;PEX12;PEX13;PEX16;PEX19;PEX6;PFKM;PIPOX;PNPLA8;PRDX5;PXMP2;RETSAT;RXRA;SLC23A2;SLC27A2;SLC27A5;SLC29A1;SOD1;SULT1B1;SULT2B1;TFCP2L1,IDH1;SLC35B2;SCP2;HSD3B7;GNPAT;PEX26;SLCO1A2;PHYH;PEX11A;GCLM;ATXN1;AMACR;RBP1;HSD17B4;PEX7;RXRG;GSTK1;ABCA2;ABCA3;ABCA5;ABCA9;ABCD1;ABCD3;ABCG4;ACSL1;ALDH8A1;ALDH9A1;BCAR3;BMP6;CAT;CROT;CYP27A1;CYP39A1;DHCR24;EFHC1;EPHX2;FADS1;FADS2;FDXR;HACL1;HSD17B11;HSD17B6;IDH2;IDI1;ISOC1;LIPE;LONP2;MLYCD;NEDD4;NPC1;NR3C2;NUDT12;OPTN;PAOX;PECR;PEX1;PEX11G;PEX12;PEX13;PEX16;PEX19;PEX6;PFKM;PIPOX;PNPLA8;PRDX5;PXMP2;RETSAT;RXRA;SLC23A2;SLC27A2;SLC27A5;SLC29A1;SOD1;SULT1B1;SULT2B1;TFCP2L1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,,,0.0,1000000000.0,74,70,PDK3;TMEM97;STX5;GPX8;FAM129A;PPARG;LSS;CPEB2;ANTXR2;TRIB3;PLSCR1;GLDC;MVD;TNFRSF12A;NSDHL;PLAUR;MVK;TM7SF2;NFIL3;PMVK;CLU;S100A11;CHKA;ATF3;PNRC1;GUSB;ABCA2;ACAT2;ACSS2;ACTG1;ALCAM;ALDOC;ANXA5;ATF5;ATXN2;CBS;CD9;CTNNB1;CXCL16;CYP51A1;DHCR7;EBP;ECH1;ERRFI1;ETHE1;FABP5;FADS2;FASN;FBXO6;FDFT1;FDPS;GNAI1;GSTM2;HMGCR;HMGCS1;HSD17B7;IDI1;JAG1;LDLR;LGALS3;LGMN;LPL;MAL2;PCYT2;SCD;SEMA3B;SQLE;SREBF2;STARD4;TP53INP1,PDK3;TMEM97;STX5;GPX8;FAM129A;PPARG;LSS;CPEB2;ANTXR2;TRIB3;PLSCR1;GLDC;MVD;TNFRSF12A;NSDHL;PLAUR;MVK;TM7SF2;NFIL3;PMVK;CLU;S100A11;CHKA;ATF3;PNRC1;GUSB;ABCA2;ACAT2;ACSS2;ACTG1;ALCAM;ALDOC;ANXA5;ATF5;ATXN2;CBS;CD9;CTNNB1;CXCL16;CYP51A1;DHCR7;EBP;ECH1;ERRFI1;ETHE1;FABP5;FADS2;FASN;FBXO6;FDFT1;FDPS;GNAI1;GSTM2;HMGCR;HMGCS1;HSD17B7;IDI1;JAG1;LDLR;LGALS3;LGMN;LPL;MAL2;PCYT2;SCD;SEMA3B;SQLE;SREBF2;STARD4;TP53INP1
HALLMARK_COAGULATION,,,0.0,1000000000.0,138,74,CAPN2;MMP2;KLK8;C1R;PROS1;LTA4H;MAFF;GSN;F3;ITGA2;LRP1;PEF1;RABIF;S100A1;ADAM9;CTSK;CTSO;GP1BA;MMP14;CTSH;GNG12;ANXA1;RAPGEF3;LAMP2;ARF4;ANG;COMP;CLU;FYN;FURIN;APOC1;BMP1;C1S;C2;C3;CAPN5;CASP9;CD9;CFB;CFD;CRIP2;CTSB;DPP4;F12;F8;FBN1;FN1;GNB2;HTRA1;ISCU;KLF7;LGMN;MASP2;MMP11;MMP15;MSRB2;MST1;P2RY1;PLAT;PLAU;PREP;PRSS23;RAC1;S100A13;SERPING1;SH2B2;SIRT2;SPARC;TF;TFPI2;TIMP1;TIMP3;USP11;WDR1,CAPN2;MMP2;KLK8;C1R;PROS1;LTA4H;MAFF;GSN;F3;ITGA2;LRP1;PEF1;RABIF;S100A1;ADAM9;CTSK;CTSO;GP1BA;MMP14;CTSH;GNG12;ANXA1;RAPGEF3;LAMP2;ARF4;ANG;COMP;CLU;FYN;FURIN;APOC1;BMP1;C1S;C2;C3;CAPN5;CASP9;CD9;CFB;CFD;CRIP2;CTSB;DPP4;F12;F8;FBN1;FN1;GNB2;HTRA1;ISCU;KLF7;LGMN;MASP2;MMP11;MMP15;MSRB2;MST1;P2RY1;PLAT;PLAU;PREP;PRSS23;RAC1;S100A13;SERPING1;SH2B2;SIRT2;SPARC;TF;TFPI2;TIMP1;TIMP3;USP11;WDR1
