Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
HALLMARK_ADIPOGENESIS,,,0.0,1000000000.0,200,171,CMBL;UBQLN1;NDUFAB1;C3;PLIN2;COQ5;COX7B;RAB34;ECH1;RIOK3;ALDH2;PREB;SLC19A1;SLC1A5;TST;ARL4A;COL4A1;NDUFS3;NKIRAS1;DDT;ACAA2;MCCC1;DRAM2;SLC25A1;PRDX3;PEX14;CDKN2C;BCKDHA;SORBS1;PGM1;ITSN1;REEP5;BCL6;ACOX1;UCK1;CRAT;MGST3;IDH3A;MAP4K3;SDHC;JAGN1;COQ9;SCP2;ELMOD3;MTCH2;UQCRQ;SOD1;CD302;AK2;RETSAT;ME1;IMMT;SNCG;ABCB8;COQ3;BAZ2A;LIPE;PPM1B;HSPB8;RTN3;GRPEL1;SLC27A1;CCNG2;PDCD4;DLD;COX8A;DHRS7;ARAF;GBE1;ESYT1;LIFR;SDHB;ACADL;ACADM;ACADS;ACLY;ACO2;ADCY6;ADIPOR2;AGPAT3;AIFM1;ALDOA;APLP2;APOE;ATL2;ATP1B3;ATP5O;BCL2L13;CAT;CD151;CHCHD10;CHUK;CMPK1;COX6A1;CPT2;CS;CYC1;DBT;DECR1;DGAT1;DHCR7;DHRS7B;DLAT;DNAJB9;ECHS1;ELOVL6;ENPP2;EPHX2;ESRRA;ETFB;FAH;FZD4;G3BP2;GADD45A;GHITM;GPAM;GPD2;GPHN;GPX3;GPX4;HADH;HIBCH;IDH1;IDH3G;IFNGR1;ITGA7;LAMA4;LPCAT3;LPL;MDH2;MGLL;MRPL15;MYLK;NDUFA5;NDUFB7;NMT1;PEMT;PFKFB3;PFKL;PHLDB1;PHYH;PIM3;POR;PPARG;PPP1R15B;PQLC3;PTCD3;PTRF;QDPR;REEP6;RNF11;RREB1;SAMM50;SCARB1;SLC25A10;SLC5A6;SSPN;STOM;SUCLG1;SULT1A1;TALDO1;TANK;TKT;TOB1;UBC;UCP2;UQCR10;UQCR11;UQCRC1;VEGFB;YWHAG,CMBL;UBQLN1;NDUFAB1;C3;PLIN2;COQ5;COX7B;RAB34;ECH1;RIOK3;ALDH2;PREB;SLC19A1;SLC1A5;TST;ARL4A;COL4A1;NDUFS3;NKIRAS1;DDT;ACAA2;MCCC1;DRAM2;SLC25A1;PRDX3;PEX14;CDKN2C;BCKDHA;SORBS1;PGM1;ITSN1;REEP5;BCL6;ACOX1;UCK1;CRAT;MGST3;IDH3A;MAP4K3;SDHC;JAGN1;COQ9;SCP2;ELMOD3;MTCH2;UQCRQ;SOD1;CD302;AK2;RETSAT;ME1;IMMT;SNCG;ABCB8;COQ3;BAZ2A;LIPE;PPM1B;HSPB8;RTN3;GRPEL1;SLC27A1;CCNG2;PDCD4;DLD;COX8A;DHRS7;ARAF;GBE1;ESYT1;LIFR;SDHB;ACADL;ACADM;ACADS;ACLY;ACO2;ADCY6;ADIPOR2;AGPAT3;AIFM1;ALDOA;APLP2;APOE;ATL2;ATP1B3;ATP5O;BCL2L13;CAT;CD151;CHCHD10;CHUK;CMPK1;COX6A1;CPT2;CS;CYC1;DBT;DECR1;DGAT1;DHCR7;DHRS7B;DLAT;DNAJB9;ECHS1;ELOVL6;ENPP2;EPHX2;ESRRA;ETFB;FAH;FZD4;G3BP2;GADD45A;GHITM;GPAM;GPD2;GPHN;GPX3;GPX4;HADH;HIBCH;IDH1;IDH3G;IFNGR1;ITGA7;LAMA4;LPCAT3;LPL;MDH2;MGLL;MRPL15;MYLK;NDUFA5;NDUFB7;NMT1;PEMT;PFKFB3;PFKL;PHLDB1;PHYH;PIM3;POR;PPARG;PPP1R15B;PQLC3;PTCD3;PTRF;QDPR;REEP6;RNF11;RREB1;SAMM50;SCARB1;SLC25A10;SLC5A6;SSPN;STOM;SUCLG1;SULT1A1;TALDO1;TANK;TKT;TOB1;UBC;UCP2;UQCR10;UQCR11;UQCRC1;VEGFB;YWHAG
HALLMARK_ALLOGRAFT_REJECTION,,,0.0,1000000000.0,200,100,ABI1;EIF3D;SOCS1;LYN;CDKN2A;PSMB10;EIF3A;INHBB;TAP2;JAK2;DEGS1;EIF5A;RIPK2;CCND2;IRF8;BCAT1;UBE2N;RPL39;GALNT1;PTPN6;AARS;IL12A;ACVR2A;AKT1;HIF1A;ELF4;EGFR;UBE2D1;CSF1;ETS1;RPS9;IKBKB;HLA-DQA1;NOS2;C2;MAP3K7;NME1;STAT1;IL4R;WAS;TIMP1;TLR6;IFNAR2;STAT4;ACHE;APBB1;RPS19;BCL3;RPL3L;ABCE1;B2M;BCL10;BRCA1;CAPG;CCND3;CD4;CD40;CD47;CD7;CSK;DARS;DYRK3;EIF3J;EIF4G3;F2R;FAS;FLNA;GCNT1;GLMN;HDAC9;HLA-DMA;HLA-DMB;HLA-DOA;HLA-E;ICOSLG;IFNGR1;IFNGR2;IL11;IL15;IL16;IL27RA;ITGB2;LIF;MAP4K1;MRPL3;MTIF2;NCK1;NPM1;PRKCB;RARS;RPL9;RPS3A;SOCS5;ST8SIA4;STAB1;TAP1;TGFB1;TPD52;TRAF2;WARS,ABI1;EIF3D;SOCS1;LYN;CDKN2A;PSMB10;EIF3A;INHBB;TAP2;JAK2;DEGS1;EIF5A;RIPK2;CCND2;IRF8;BCAT1;UBE2N;RPL39;GALNT1;PTPN6;AARS;IL12A;ACVR2A;AKT1;HIF1A;ELF4;EGFR;UBE2D1;CSF1;ETS1;RPS9;IKBKB;HLA-DQA1;NOS2;C2;MAP3K7;NME1;STAT1;IL4R;WAS;TIMP1;TLR6;IFNAR2;STAT4;ACHE;APBB1;RPS19;BCL3;RPL3L;ABCE1;B2M;BCL10;BRCA1;CAPG;CCND3;CD4;CD40;CD47;CD7;CSK;DARS;DYRK3;EIF3J;EIF4G3;F2R;FAS;FLNA;GCNT1;GLMN;HDAC9;HLA-DMA;HLA-DMB;HLA-DOA;HLA-E;ICOSLG;IFNGR1;IFNGR2;IL11;IL15;IL16;IL27RA;ITGB2;LIF;MAP4K1;MRPL3;MTIF2;NCK1;NPM1;PRKCB;RARS;RPL9;RPS3A;SOCS5;ST8SIA4;STAB1;TAP1;TGFB1;TPD52;TRAF2;WARS
HALLMARK_ANDROGEN_RESPONSE,,,0.0,1000000000.0,101,91,ABCC4;CAMKK2;NGLY1;PTPN21;BMPR1B;ELL2;FKBP5;PTK2B;B4GALT1;CCND1;ADRM1;SPCS3;NCOA4;AKAP12;SLC26A2;NDRG1;HERC3;MAK;HMGCS1;MAF;ALDH1A3;ACTN1;PIAS1;ELOVL5;H1F0;AKT1;MYL12A;APPBP2;GPD1L;INPP4B;UAP1;MAP7;ABHD2;RRP12;ARID5B;HSD17B14;SMS;SEC24D;ELK4;PA2G4;MERTK;LIFR;ACSL3;ADAMTS1;ANKH;B2M;CCND3;CDC14B;CDK6;CENPN;DBI;DHCR24;DNAJB9;FADS1;GNAI3;GSR;GUCY1A3;HMGCR;HOMER2;HPGD;IDI1;INSIG1;IQGAP2;ITGAV;KRT8;LMAN1;NKX3-1;PDLIM5;PGM3;PMEPA1;RAB4A;RPS6KA3;SAT1;SCD;SGK1;SLC38A2;SORD;SRF;SRP19;STK39;TMEM50A;TNFAIP8;TPD52;TSC22D1;UBE2I;UBE2J1;VAPA;XRCC5;XRCC6;ZBTB10;ZMIZ1,ABCC4;CAMKK2;NGLY1;PTPN21;BMPR1B;ELL2;FKBP5;PTK2B;B4GALT1;CCND1;ADRM1;SPCS3;NCOA4;AKAP12;SLC26A2;NDRG1;HERC3;MAK;HMGCS1;MAF;ALDH1A3;ACTN1;PIAS1;ELOVL5;H1F0;AKT1;MYL12A;APPBP2;GPD1L;INPP4B;UAP1;MAP7;ABHD2;RRP12;ARID5B;HSD17B14;SMS;SEC24D;ELK4;PA2G4;MERTK;LIFR;ACSL3;ADAMTS1;ANKH;B2M;CCND3;CDC14B;CDK6;CENPN;DBI;DHCR24;DNAJB9;FADS1;GNAI3;GSR;GUCY1A3;HMGCR;HOMER2;HPGD;IDI1;INSIG1;IQGAP2;ITGAV;KRT8;LMAN1;NKX3-1;PDLIM5;PGM3;PMEPA1;RAB4A;RPS6KA3;SAT1;SCD;SGK1;SLC38A2;SORD;SRF;SRP19;STK39;TMEM50A;TNFAIP8;TPD52;TSC22D1;UBE2I;UBE2J1;VAPA;XRCC5;XRCC6;ZBTB10;ZMIZ1
HALLMARK_ANGIOGENESIS,,,0.0,1000000000.0,36,22,TNFRSF21;CCND2;LUM;VAV2;KCNJ8;PTK2;TIMP1;JAG1;APP;FGFR1;FSTL1;ITGAV;JAG2;LPL;LRPAP1;MSX1;NRP1;PDGFA;S100A4;SLCO2A1;VCAN;VEGFA,TNFRSF21;CCND2;LUM;VAV2;KCNJ8;PTK2;TIMP1;JAG1;APP;FGFR1;FSTL1;ITGAV;JAG2;LPL;LRPAP1;MSX1;NRP1;PDGFA;S100A4;SLCO2A1;VCAN;VEGFA
HALLMARK_APICAL_JUNCTION,,,0.0,1000000000.0,200,147,PTEN;ITGA2;ICAM2;EXOC4;RASA1;CLDN6;ACTN4;SYK;SGCE;B4GALT1;NRXN2;WASL;DSC3;NEXN;SPEG;ACTG1;VCL;DHX16;ACTB;GTF2F1;GNAI1;VAV2;SKAP2;AMIGO1;ACTN1;THBS3;CTNND1;CRAT;MAPK11;NFASC;CLDN11;EGFR;EVL;HRAS;IRS1;MAPK13;ZYX;ATP1A3;MVD;SLC30A3;ACTN2;TRO;FLNC;TSC1;ARPC2;ARHGEF6;CDH3;PTK2;CLDN7;SRC;NLGN3;VASP;PKD1;ACTA1;CLDN15;STX4;ICAM5;BAIAP2;TIAL1;IKBKG;BMP1;MYH10;TJP1;INPPL1;KCNH2;JUP;CDK8;WNK4;DLG1;ITGA9;ADAM15;ADAM23;ADAM9;ADRA1B;AKT2;AKT3;AMH;AMIGO2;CADM2;CAP1;CD276;CD99;CDH1;CDH8;CERCAM;CLDN4;CNN2;CNTN1;COL16A1;CRB3;CTNNA1;EPB41L2;FBN1;FSCN1;GAMT;GNAI2;HADH;ICAM4;INSIG1;ITGA3;ITGB1;ITGB4;JAM3;LAMA3;LAMB3;LAYN;LDLRAP1;LIMA1;MAP4K2;MAPK14;MDK;MMP2;MPP5;MPZL1;MSN;MYH9;MYL12B;NF1;NF2;NLGN2;NRTN;PARD6G;PARVA;PBX2;PCDH1;PFN1;PIK3CB;PIK3R3;PLCG1;PPP2R2C;RAC2;RHOF;RRAS;RSU1;SDC3;SHC1;SIRPA;SLIT2;SORBS3;SYMPK;TAOK2;TMEM8B;TRAF1;TSPAN4;TUBG1;VCAN;YWHAH,PTEN;ITGA2;ICAM2;EXOC4;RASA1;CLDN6;ACTN4;SYK;SGCE;B4GALT1;NRXN2;WASL;DSC3;NEXN;SPEG;ACTG1;VCL;DHX16;ACTB;GTF2F1;GNAI1;VAV2;SKAP2;AMIGO1;ACTN1;THBS3;CTNND1;CRAT;MAPK11;NFASC;CLDN11;EGFR;EVL;HRAS;IRS1;MAPK13;ZYX;ATP1A3;MVD;SLC30A3;ACTN2;TRO;FLNC;TSC1;ARPC2;ARHGEF6;CDH3;PTK2;CLDN7;SRC;NLGN3;VASP;PKD1;ACTA1;CLDN15;STX4;ICAM5;BAIAP2;TIAL1;IKBKG;BMP1;MYH10;TJP1;INPPL1;KCNH2;JUP;CDK8;WNK4;DLG1;ITGA9;ADAM15;ADAM23;ADAM9;ADRA1B;AKT2;AKT3;AMH;AMIGO2;CADM2;CAP1;CD276;CD99;CDH1;CDH8;CERCAM;CLDN4;CNN2;CNTN1;COL16A1;CRB3;CTNNA1;EPB41L2;FBN1;FSCN1;GAMT;GNAI2;HADH;ICAM4;INSIG1;ITGA3;ITGB1;ITGB4;JAM3;LAMA3;LAMB3;LAYN;LDLRAP1;LIMA1;MAP4K2;MAPK14;MDK;MMP2;MPP5;MPZL1;MSN;MYH9;MYL12B;NF1;NF2;NLGN2;NRTN;PARD6G;PARVA;PBX2;PCDH1;PFN1;PIK3CB;PIK3R3;PLCG1;PPP2R2C;RAC2;RHOF;RRAS;RSU1;SDC3;SHC1;SIRPA;SLIT2;SORBS3;SYMPK;TAOK2;TMEM8B;TRAF1;TSPAN4;TUBG1;VCAN;YWHAH
HALLMARK_APICAL_SURFACE,,,0.0,1000000000.0,44,28,LYN;GATA3;GHRL;B4GALT1;FLOT2;GSTM3;SULF2;SRPX;SCUBE1;HSPB1;ADAM10;ADIPOR2;AFAP1L2;AKAP7;APP;ATP8B1;BRCA1;CROCC;DCBLD2;EFNA5;EPHB4;GAS1;MDGA1;NCOA6;PLAUR;RTN4RL1;SLC2A4;TMEM8B,LYN;GATA3;GHRL;B4GALT1;FLOT2;GSTM3;SULF2;SRPX;SCUBE1;HSPB1;ADAM10;ADIPOR2;AFAP1L2;AKAP7;APP;ATP8B1;BRCA1;CROCC;DCBLD2;EFNA5;EPHB4;GAS1;MDGA1;NCOA6;PLAUR;RTN4RL1;SLC2A4;TMEM8B
HALLMARK_APOPTOSIS,,,0.0,1000000000.0,161,126,LEF1;EGR3;PLCB2;BID;XIAP;DIABLO;PAK1;PMAIP1;GADD45B;CFLAR;CCND1;SQSTM1;CCND2;LUM;FDXR;RHOB;DNAJC3;CASP3;PSEN2;CASP7;DFFA;DAP;DNAJA1;PSEN1;BTG2;H1F0;BMP2;IGF2R;CDKN1B;BAX;ADD1;CTNNB1;CDKN1A;IGFBP6;RELA;TXNIP;SOD1;RARA;LMNA;CYLD;BNIP3L;RETSAT;PTK2;CREBBP;CASP9;TIMP1;PLAT;BTG3;TIMP3;PPP2R5B;PPP3R1;VDAC2;ENO2;BCL2L1;HSPB1;EMP1;PDCD4;ERBB2;GPX1;CD14;MADD;FEZ1;HMOX1;RHOT2;ANKH;ANXA1;APP;ATF3;BCAP31;BCL10;BCL2L11;BCL2L2;BIK;BMF;BRCA1;CASP2;CASP6;CASP8;CAV1;CD44;CDC25B;CDK2;CLU;CTH;DAP3;DDIT3;DNM1L;DPYD;EBP;ERBB3;ETF1;F2R;FAS;GADD45A;GCH1;GPX3;GPX4;GSN;GSR;HMGB2;IFITM3;IFNGR1;IRF1;ISG20;JUN;KRT18;LGALS3;MCL1;MMP2;PEA15;PPT1;RNASEL;ROCK1;SAT1;SATB1;SLC20A1;SMAD7;SOD2;SPTAN1;TAP1;TGFBR3;TIMP2;TNFRSF12A;TOP2A;TSPO;WEE1,LEF1;EGR3;PLCB2;BID;XIAP;DIABLO;PAK1;PMAIP1;GADD45B;CFLAR;CCND1;SQSTM1;CCND2;LUM;FDXR;RHOB;DNAJC3;CASP3;PSEN2;CASP7;DFFA;DAP;DNAJA1;PSEN1;BTG2;H1F0;BMP2;IGF2R;CDKN1B;BAX;ADD1;CTNNB1;CDKN1A;IGFBP6;RELA;TXNIP;SOD1;RARA;LMNA;CYLD;BNIP3L;RETSAT;PTK2;CREBBP;CASP9;TIMP1;PLAT;BTG3;TIMP3;PPP2R5B;PPP3R1;VDAC2;ENO2;BCL2L1;HSPB1;EMP1;PDCD4;ERBB2;GPX1;CD14;MADD;FEZ1;HMOX1;RHOT2;ANKH;ANXA1;APP;ATF3;BCAP31;BCL10;BCL2L11;BCL2L2;BIK;BMF;BRCA1;CASP2;CASP6;CASP8;CAV1;CD44;CDC25B;CDK2;CLU;CTH;DAP3;DDIT3;DNM1L;DPYD;EBP;ERBB3;ETF1;F2R;FAS;GADD45A;GCH1;GPX3;GPX4;GSN;GSR;HMGB2;IFITM3;IFNGR1;IRF1;ISG20;JUN;KRT18;LGALS3;MCL1;MMP2;PEA15;PPT1;RNASEL;ROCK1;SAT1;SATB1;SLC20A1;SMAD7;SOD2;SPTAN1;TAP1;TGFBR3;TIMP2;TNFRSF12A;TOP2A;TSPO;WEE1
HALLMARK_BILE_ACID_METABOLISM,,,0.0,1000000000.0,112,76,PEX1;TFCP2L1;MLYCD;PEX19;LONP2;SLC23A2;ABCD3;PEX13;SLCO1A2;PAOX;CYP39A1;HSD17B11;FDXR;IDH2;EFHC1;SLC27A2;ISOC1;PXMP2;ABCD1;RXRA;PEX16;SCP2;SOD1;PIPOX;ABCA5;RETSAT;NR3C2;OPTN;CROT;GCLM;NUDT12;BCAR3;NPC1;LIPE;PEX6;SULT1B1;PNPLA8;ABCG4;RXRG;ABCA2;ABCA3;ACSL1;ALDH8A1;ALDH9A1;AMACR;ATXN1;BMP6;CAT;CYP27A1;DHCR24;EPHX2;FADS1;FADS2;GNPAT;GSTK1;HACL1;HSD17B4;HSD17B6;HSD3B7;IDH1;IDI1;NEDD4;PECR;PEX11A;PEX11G;PEX12;PEX26;PEX7;PFKM;PHYH;PRDX5;RBP1;SLC27A5;SLC29A1;SLC35B2;SULT2B1,PEX1;TFCP2L1;MLYCD;PEX19;LONP2;SLC23A2;ABCD3;PEX13;SLCO1A2;PAOX;CYP39A1;HSD17B11;FDXR;IDH2;EFHC1;SLC27A2;ISOC1;PXMP2;ABCD1;RXRA;PEX16;SCP2;SOD1;PIPOX;ABCA5;RETSAT;NR3C2;OPTN;CROT;GCLM;NUDT12;BCAR3;NPC1;LIPE;PEX6;SULT1B1;PNPLA8;ABCG4;RXRG;ABCA2;ABCA3;ACSL1;ALDH8A1;ALDH9A1;AMACR;ATXN1;BMP6;CAT;CYP27A1;DHCR24;EPHX2;FADS1;FADS2;GNPAT;GSTK1;HACL1;HSD17B4;HSD17B6;HSD3B7;IDH1;IDI1;NEDD4;PECR;PEX11A;PEX11G;PEX12;PEX26;PEX7;PFKM;PHYH;PRDX5;RBP1;SLC27A5;SLC29A1;SLC35B2;SULT2B1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,,,0.0,1000000000.0,74,69,ALDOC;TMEM97;ECH1;ACSS2;HSD17B7;ACTG1;GNAI1;HMGCS1;ATXN2;CYP51A1;PCYT2;CTNNB1;TP53INP1;MAL2;MVD;PMVK;FABP5;MVK;SEMA3B;GSTM2;GPX8;ETHE1;JAG1;ABCA2;ACAT2;ALCAM;ANTXR2;ANXA5;ATF3;ATF5;CBS;CD9;CHKA;CLU;CPEB2;CXCL16;DHCR7;EBP;ERRFI1;FADS2;FAM129A;FASN;FDFT1;FDPS;GLDC;GUSB;HMGCR;IDI1;LDLR;LGALS3;LGMN;LPL;LSS;NFIL3;NSDHL;PDK3;PLAUR;PLSCR1;PNRC1;PPARG;S100A11;SCD;SQLE;SREBF2;STARD4;STX5;TM7SF2;TNFRSF12A;TRIB3,ALDOC;TMEM97;ECH1;ACSS2;HSD17B7;ACTG1;GNAI1;HMGCS1;ATXN2;CYP51A1;PCYT2;CTNNB1;TP53INP1;MAL2;MVD;PMVK;FABP5;MVK;SEMA3B;GSTM2;GPX8;ETHE1;JAG1;ABCA2;ACAT2;ALCAM;ANTXR2;ANXA5;ATF3;ATF5;CBS;CD9;CHKA;CLU;CPEB2;CXCL16;DHCR7;EBP;ERRFI1;FADS2;FAM129A;FASN;FDFT1;FDPS;GLDC;GUSB;HMGCR;IDI1;LDLR;LGALS3;LGMN;LPL;LSS;NFIL3;NSDHL;PDK3;PLAUR;PLSCR1;PNRC1;PPARG;S100A11;SCD;SQLE;SREBF2;STARD4;STX5;TM7SF2;TNFRSF12A;TRIB3
HALLMARK_COAGULATION,,,0.0,1000000000.0,138,76,ITGA2;RAPGEF3;LTA4H;C3;WDR1;PLAU;SPARC;F8;MST1;MSRB2;P2RY1;APOC1;RAC1;TFPI2;ISCU;CAPN5;TF;MASP2;GNG12;CFB;C2;F3;SIRT2;PEF1;C1S;PREP;CASP9;TIMP1;PLAT;CRIP2;TIMP3;GNB2;PRSS23;DPP4;BMP1;DUSP6;ADAM9;ANG;ANXA1;ARF4;C1R;CAPN2;CD9;CFD;CLU;COMP;CSRP1;CTSB;CTSH;CTSK;CTSO;F12;FBN1;FN1;FURIN;FYN;GP1BA;GSN;HTRA1;KLF7;KLK8;LAMP2;LGMN;LRP1;MAFF;MMP11;MMP14;MMP15;MMP2;PROS1;RABIF;S100A1;S100A13;SERPING1;SH2B2;USP11,ITGA2;RAPGEF3;LTA4H;C3;WDR1;PLAU;SPARC;F8;MST1;MSRB2;P2RY1;APOC1;RAC1;TFPI2;ISCU;CAPN5;TF;MASP2;GNG12;CFB;C2;F3;SIRT2;PEF1;C1S;PREP;CASP9;TIMP1;PLAT;CRIP2;TIMP3;GNB2;PRSS23;DPP4;BMP1;DUSP6;ADAM9;ANG;ANXA1;ARF4;C1R;CAPN2;CD9;CFD;CLU;COMP;CSRP1;CTSB;CTSH;CTSK;CTSO;F12;FBN1;FN1;FURIN;FYN;GP1BA;GSN;HTRA1;KLF7;KLK8;LAMP2;LGMN;LRP1;MAFF;MMP11;MMP14;MMP15;MMP2;PROS1;RABIF;S100A1;S100A13;SERPING1;SH2B2;USP11
